-3.8121e-07,-0.054801
-3.8111e-07,-0.048315
-3.8101e-07,-0.029505
-3.8091e-07,-0.012965
-3.8081e-07,-0.010695
-3.8071e-07,-0.021138
-3.8061e-07,-0.02957
-3.8051e-07,-0.030348
-3.8041e-07,-0.021916
-3.8031e-07,-0.019386
-3.8021e-07,-0.035991
-3.8011e-07,-0.04838
-3.8001e-07,-0.039039
-3.7991e-07,-0.028337
-3.7981e-07,-0.028856
-3.7971e-07,-0.043904
-3.7961e-07,-0.056617
-3.7951e-07,-0.040596
-3.7941e-07,-0.019386
-3.7931e-07,-0.019646
-3.7921e-07,-0.022629
-3.7911e-07,-0.020489
-3.7901e-07,-0.028143
-3.7891e-07,-0.03158
-3.7881e-07,-0.021397
-3.7871e-07,-0.033202
-3.7861e-07,-0.042866
-3.7851e-07,-0.028467
-3.7841e-07,-0.041569
-3.7831e-07,-0.051493
-3.7821e-07,-0.02957
-3.7811e-07,-0.025872
-3.7801e-07,-0.031905
-3.7791e-07,-0.021721
-3.7781e-07,-0.032878
-3.7771e-07,-0.056812
-3.7761e-07,-0.042088
-3.7751e-07,-0.025094
-3.7741e-07,-0.037223
-3.7731e-07,-0.033332
-3.7721e-07,-0.032683
-3.7711e-07,-0.048185
-3.7701e-07,-0.046888
-3.7691e-07,-0.044877
-3.7681e-07,-0.039818
-3.7671e-07,-0.035602
-3.7661e-07,-0.04559
-3.7651e-07,-0.047926
-3.7641e-07,-0.037937
-3.7631e-07,-0.029245
-3.7621e-07,-0.035407
-3.7611e-07,-0.047342
-3.7601e-07,-0.039883
-3.7591e-07,-0.034888
-3.7581e-07,-0.039169
-3.7571e-07,-0.037483
-3.7561e-07,-0.037548
-3.7551e-07,-0.044877
-3.7541e-07,-0.047926
-3.7531e-07,-0.038196
-3.7521e-07,-0.042866
-3.7511e-07,-0.042283
-3.7501e-07,-0.020554
-3.7491e-07,-0.018284
-3.7481e-07,-0.0094623
-3.7471e-07,0.00026695
-3.7461e-07,-0.027299
-3.7451e-07,-0.049093
-3.7441e-07,-0.053439
-3.7431e-07,-0.041504
-3.7421e-07,-0.026456
-3.7411e-07,-0.03638
-3.7401e-07,-0.040466
-3.7391e-07,-0.029245
-3.7381e-07,-0.034759
-3.7371e-07,-0.047731
-3.7361e-07,-0.039753
-3.7351e-07,-0.034888
-3.7341e-07,-0.039234
-3.7331e-07,-0.037418
-3.7321e-07,-0.044423
-3.7311e-07,-0.034499
-3.7301e-07,-0.024316
-3.7291e-07,-0.045526
-3.7281e-07,-0.035991
-3.7271e-07,-0.022954
-3.7261e-07,-0.032294
-3.7251e-07,-0.036056
-3.7241e-07,-0.05292
-3.7231e-07,-0.050974
-3.7221e-07,-0.041958
-3.7211e-07,-0.040726
-3.7201e-07,-0.021916
-3.7191e-07,-0.02464
-3.7181e-07,-0.054347
-3.7171e-07,-0.051688
-3.7161e-07,-0.027299
-3.7151e-07,-0.027429
-3.7141e-07,-0.02451
-3.7131e-07,-0.025159
-3.7121e-07,-0.039493
-3.7111e-07,-0.031775
-3.7101e-07,-0.012511
-3.7091e-07,-0.010435
-3.7081e-07,-0.021462
-3.7071e-07,-0.02944
-3.7061e-07,-0.037223
-3.7051e-07,-0.039104
-3.7041e-07,-0.030024
-3.7031e-07,-0.027689
-3.7021e-07,-0.044358
-3.7011e-07,-0.056617
-3.7001e-07,-0.026586
-3.6991e-07,0.0011102
-3.6981e-07,-0.039493
-3.6971e-07,-0.057136
-3.6961e-07,-0.033072
-3.6951e-07,-0.037094
-3.6941e-07,-0.046369
-3.6931e-07,-0.053763
-3.6921e-07,-0.048834
-3.6911e-07,-0.036315
-3.6901e-07,-0.043904
-3.6891e-07,-0.055774
-3.6881e-07,-0.041115
-3.6871e-07,-0.033007
-3.6861e-07,-0.047017
-3.6851e-07,-0.040661
-3.6841e-07,-0.027494
-3.6831e-07,-0.035991
-3.6821e-07,-0.040466
-3.6811e-07,-0.03625
-3.6801e-07,-0.038066
-3.6791e-07,-0.031061
-3.6781e-07,-0.03411
-3.6771e-07,-0.047796
-3.6761e-07,-0.033007
-3.6751e-07,-0.024445
-3.6741e-07,-0.03891
-3.6731e-07,-0.032359
-3.6721e-07,-0.026067
-3.6711e-07,-0.031061
-3.6701e-07,-0.02918
-3.6691e-07,-0.042996
-3.6681e-07,-0.057201
-3.6671e-07,-0.054152
-3.6661e-07,-0.046823
-3.6651e-07,-0.037677
-3.6641e-07,-0.036575
-3.6631e-07,-0.038585
-3.6621e-07,-0.037418
-3.6611e-07,-0.051558
-3.6601e-07,-0.058433
-3.6591e-07,-0.038456
-3.6581e-07,-0.034175
-3.6571e-07,-0.040077
-3.6561e-07,-0.037029
-3.6551e-07,-0.037612
-3.6541e-07,-0.038066
-3.6531e-07,-0.023732
-3.6521e-07,-0.010306
-3.6511e-07,-0.0129
-3.6501e-07,-0.013484
-3.6491e-07,-0.019257
-3.6481e-07,-0.037158
-3.6471e-07,-0.040726
-3.6461e-07,-0.028986
-3.6451e-07,-0.041828
-3.6441e-07,-0.044228
-3.6431e-07,-0.026391
-3.6421e-07,-0.035731
-3.6411e-07,-0.03411
-3.6401e-07,-0.025613
-3.6391e-07,-0.030867
-3.6381e-07,-0.036315
-3.6371e-07,-0.046239
-3.6361e-07,-0.047342
-3.6351e-07,-0.038196
-3.6341e-07,-0.029245
-3.6331e-07,-0.035342
-3.6321e-07,-0.033591
-3.6311e-07,-0.019257
-3.6301e-07,-0.020359
-3.6291e-07,-0.029116
-3.6281e-07,-0.017051
-3.6271e-07,-0.0010952
-3.6261e-07,-0.025483
-3.6251e-07,-0.036121
-3.6241e-07,-0.018867
-3.6231e-07,-0.01997
-3.6221e-07,-0.03638
-3.6211e-07,-0.040985
-3.6201e-07,-0.028986
-3.6191e-07,-0.034823
-3.6181e-07,-0.047861
-3.6171e-07,-0.039623
-3.6161e-07,-0.034953
-3.6151e-07,-0.046109
-3.6141e-07,-0.040791
-3.6131e-07,-0.027624
-3.6121e-07,-0.028856
-3.6111e-07,-0.037223
-3.6101e-07,-0.039234
-3.6091e-07,-0.029959
-3.6081e-07,-0.020748
-3.6071e-07,-0.020229
-3.6061e-07,-0.028726
-3.6051e-07,-0.045007
-3.6041e-07,-0.055904
-3.6031e-07,-0.040791
-3.6021e-07,-0.033202
-3.6011e-07,-0.047017
-3.6001e-07,-0.033721
-3.5991e-07,-0.017246
-3.5981e-07,-0.021721
-3.5971e-07,-0.028597
-3.5961e-07,-0.030802
-3.5951e-07,-0.014911
-3.5941e-07,-0.0090083
-3.5931e-07,-0.028791
-3.5921e-07,-0.039818
-3.5911e-07,-0.037483
-3.5901e-07,-0.030542
-3.5891e-07,-0.020813
-3.5881e-07,-0.03385
-3.5871e-07,-0.042542
-3.5861e-07,-0.021592
-3.5851e-07,-0.024445
-3.5841e-07,-0.047666
-3.5831e-07,-0.04825
-3.5821e-07,-0.030348
-3.5811e-07,-0.026262
-3.5801e-07,-0.031386
-3.5791e-07,-0.028856
-3.5781e-07,-0.050001
-3.5771e-07,-0.053698
-3.5761e-07,-0.02704
-3.5751e-07,-0.027105
-3.5741e-07,-0.031775
-3.5731e-07,-0.035277
-3.5721e-07,-0.039883
-3.5711e-07,-0.030024
-3.5701e-07,-0.027494
-3.5691e-07,-0.044488
-3.5681e-07,-0.049677
-3.5671e-07,-0.030153
-3.5661e-07,-0.032878
-3.5651e-07,-0.041958
-3.5641e-07,-0.036056
-3.5631e-07,-0.044747
-3.5621e-07,-0.041569
-3.5611e-07,-0.034369
-3.5601e-07,-0.039104
-3.5591e-07,-0.030802
-3.5581e-07,-0.020229
-3.5571e-07,-0.027364
-3.5561e-07,-0.032099
-3.5551e-07,-0.021202
-3.5541e-07,-0.026262
-3.5531e-07,-0.032683
-3.5521e-07,-0.021073
-3.5511e-07,-0.026197
-3.5501e-07,-0.046563
-3.5491e-07,-0.048574
-3.5481e-07,-0.037288
-3.5471e-07,-0.036445
-3.5461e-07,-0.031905
-3.5451e-07,-0.02704
-3.5441e-07,-0.037353
-3.5431e-07,-0.039688
-3.5421e-07,-0.043385
-3.5411e-07,-0.041504
-3.5401e-07,-0.034823
-3.5391e-07,-0.03878
-3.5381e-07,-0.030932
-3.5371e-07,-0.027105
-3.5361e-07,-0.030737
-3.5351e-07,-0.036056
-3.5341e-07,-0.039623
-3.5331e-07,-0.036899
-3.5321e-07,-0.044747
-3.5311e-07,-0.04825
-3.5301e-07,-0.044812
-3.5291e-07,-0.046304
-3.5281e-07,-0.039234
-3.5271e-07,-0.035602
-3.5261e-07,-0.038845
-3.5251e-07,-0.037548
-3.5241e-07,-0.037612
-3.5231e-07,-0.044812
-3.5221e-07,-0.04105
-3.5211e-07,-0.020943
-3.5201e-07,-0.018348
-3.5191e-07,-0.016208
-3.5181e-07,-0.017051
-3.5171e-07,-0.030997
-3.5161e-07,-0.023537
-3.5151e-07,-0.0249
-3.5141e-07,-0.033007
-3.5131e-07,-0.028143
-3.5121e-07,-0.02944
-3.5111e-07,-0.022954
-3.5101e-07,-0.018802
-3.5091e-07,-0.022305
-3.5081e-07,-0.034694
-3.5071e-07,-0.048444
-3.5061e-07,-0.039299
-3.5051e-07,-0.041893
-3.5041e-07,-0.063363
-3.5031e-07,-0.051428
-3.5021e-07,-0.019386
-3.5011e-07,-0.017959
-3.5001e-07,-0.023797
-3.4991e-07,-0.03385
-3.4981e-07,-0.041764
-3.4971e-07,-0.029116
-3.4961e-07,-0.027559
-3.4951e-07,-0.023991
-3.4941e-07,-0.032423
-3.4931e-07,-0.042801
-3.4921e-07,-0.035667
-3.4911e-07,-0.044747
-3.4901e-07,-0.041634
-3.4891e-07,-0.034304
-3.4881e-07,-0.039169
-3.4871e-07,-0.044553
-3.4861e-07,-0.040791
-3.4851e-07,-0.035018
-3.4841e-07,-0.04572
-3.4831e-07,-0.03424
-3.4821e-07,-0.024121
-3.4811e-07,-0.031905
-3.4801e-07,-0.029116
-3.4791e-07,-0.035861
-3.4781e-07,-0.040207
-3.4771e-07,-0.03651
-3.4761e-07,-0.044877
-3.4751e-07,-0.04131
-3.4741e-07,-0.027624
-3.4731e-07,-0.035667
-3.4721e-07,-0.054477
-3.4711e-07,-0.049871
-3.4701e-07,-0.028532
-3.4691e-07,-0.03398
-3.4681e-07,-0.041634
-3.4671e-07,-0.029051
-3.4661e-07,-0.020748
-3.4651e-07,-0.034304
-3.4641e-07,-0.049093
-3.4631e-07,-0.03891
-3.4621e-07,-0.035083
-3.4611e-07,-0.025548
-3.4601e-07,-0.023602
-3.4591e-07,-0.040272
-3.4581e-07,-0.02477
-3.4571e-07,-0.022759
-3.4561e-07,-0.041115
-3.4551e-07,-0.031256
-3.4541e-07,-0.033202
-3.4531e-07,-0.048444
-3.4521e-07,-0.046563
-3.4511e-07,-0.045072
-3.4501e-07,-0.046628
-3.4491e-07,-0.038975
-3.4481e-07,-0.021916
-3.4471e-07,-0.018219
-3.4461e-07,-0.036769
-3.4451e-07,-0.04118
-3.4441e-07,-0.028661
-3.4431e-07,-0.028078
-3.4421e-07,-0.023667
-3.4411e-07,-0.025548
-3.4401e-07,-0.039364
-3.4391e-07,-0.03865
-3.4381e-07,-0.050455
-3.4371e-07,-0.052012
-3.4361e-07,-0.028078
-3.4351e-07,-0.033721
-3.4341e-07,-0.048834
-3.4331e-07,-0.052985
-3.4321e-07,-0.048639
-3.4311e-07,-0.036704
-3.4301e-07,-0.043645
-3.4291e-07,-0.049028
-3.4281e-07,-0.044553
-3.4271e-07,-0.039429
-3.4261e-07,-0.029051
-3.4251e-07,-0.035148
-3.4241e-07,-0.033786
-3.4231e-07,-0.019192
-3.4221e-07,-0.020359
-3.4211e-07,-0.035991
-3.4201e-07,-0.048055
-3.4191e-07,-0.039299
-3.4181e-07,-0.028272
-3.4171e-07,-0.028921
-3.4161e-07,-0.037029
-3.4151e-07,-0.046304
-3.4141e-07,-0.053958
-3.4131e-07,-0.041764
-3.4121e-07,-0.026132
-3.4111e-07,-0.029699
-3.4101e-07,-0.037029
-3.4091e-07,-0.05292
-3.4081e-07,-0.050715
-3.4071e-07,-0.035277
-3.4061e-07,-0.037223
-3.4051e-07,-0.038715
-3.4041e-07,-0.037158
-3.4031e-07,-0.037937
-3.4021e-07,-0.037742
-3.4011e-07,-0.030802
-3.4001e-07,-0.020554
-3.3991e-07,-0.02704
-3.3981e-07,-0.046045
-3.3971e-07,-0.041764
-3.3961e-07,-0.0201
-3.3951e-07,-0.018802
-3.3941e-07,-0.023019
-3.3931e-07,-0.020359
-3.3921e-07,-0.028078
-3.3911e-07,-0.038521
-3.3901e-07,-0.045461
-3.3891e-07,-0.047277
-3.3881e-07,-0.045396
-3.3871e-07,-0.053114
-3.3861e-07,-0.049482
-3.3851e-07,-0.029116
-3.3841e-07,-0.026716
-3.3831e-07,-0.038326
-3.3821e-07,-0.032099
-3.3811e-07,-0.019516
-3.3801e-07,-0.020554
-3.3791e-07,-0.028856
-3.3781e-07,-0.030997
-3.3771e-07,-0.021656
-3.3761e-07,-0.026262
-3.3751e-07,-0.032553
-3.3741e-07,-0.028078
-3.3731e-07,-0.02957
-3.3721e-07,-0.022824
-3.3711e-07,-0.025743
-3.3701e-07,-0.039493
-3.3691e-07,-0.024705
-3.3681e-07,-0.016143
-3.3671e-07,-0.030607
-3.3661e-07,-0.030932
-3.3651e-07,-0.034953
-3.3641e-07,-0.047212
-3.3631e-07,-0.046953
-3.3621e-07,-0.031321
-3.3611e-07,-0.012122
-3.3601e-07,-0.0177
-3.3591e-07,-0.038521
-3.3581e-07,-0.033202
-3.3571e-07,-0.025613
-3.3561e-07,-0.031126
-3.3551e-07,-0.029245
-3.3541e-07,-0.029116
-3.3531e-07,-0.022889
-3.3521e-07,-0.025872
-3.3511e-07,-0.032488
-3.3501e-07,-0.035148
-3.3491e-07,-0.046628
-3.3481e-07,-0.040466
-3.3471e-07,-0.034629
-3.3461e-07,-0.05305
-3.3451e-07,-0.058109
-3.3441e-07,-0.045201
-3.3431e-07,-0.044682
-3.3421e-07,-0.061028
-3.3411e-07,-0.059211
-3.3401e-07,-0.029634
-3.3391e-07,-0.03184
-3.3381e-07,-0.042801
-3.3371e-07,-0.035731
-3.3361e-07,-0.030932
-3.3351e-07,-0.028013
-3.3341e-07,-0.036899
-3.3331e-07,-0.039753
-3.3321e-07,-0.029634
-3.3311e-07,-0.027818
-3.3301e-07,-0.037418
-3.3291e-07,-0.032488
-3.3281e-07,-0.026391
-3.3271e-07,-0.037677
-3.3261e-07,-0.039623
-3.3251e-07,-0.036445
-3.3241e-07,-0.038196
-3.3231e-07,-0.030867
-3.3221e-07,-0.034175
-3.3211e-07,-0.040856
-3.3201e-07,-0.03651
-3.3191e-07,-0.044682
-3.3181e-07,-0.04838
-3.3171e-07,-0.044747
-3.3161e-07,-0.039429
-3.3151e-07,-0.028986
-3.3141e-07,-0.042088
-3.3131e-07,-0.050974
-3.3121e-07,-0.029829
-3.3111e-07,-0.025872
-3.3101e-07,-0.03878
-3.3091e-07,-0.032034
-3.3081e-07,-0.019451
-3.3071e-07,-0.027559
-3.3061e-07,-0.025289
-3.3051e-07,-0.010824
-3.3041e-07,-0.019062
-3.3031e-07,-0.031061
-3.3021e-07,-0.022954
-3.3011e-07,-0.011603
-3.3001e-07,-0.012251
-3.2991e-07,-0.027364
-3.2981e-07,-0.046823
-3.2971e-07,-0.04812
-3.2961e-07,-0.030607
-3.2951e-07,-0.026067
-3.2941e-07,-0.031451
-3.2931e-07,-0.015105
-3.2921e-07,-0.008684
-3.2911e-07,-0.035861
-3.2901e-07,-0.043126
-3.2891e-07,-0.020683
-3.2881e-07,-0.024964
-3.2871e-07,-0.033721
-3.2861e-07,-0.041374
-3.2851e-07,-0.050196
-3.2841e-07,-0.037548
-3.2831e-07,-0.042672
-3.2821e-07,-0.035731
-3.2811e-07,-0.016986
-3.2801e-07,-0.028272
-3.2791e-07,-0.032359
-3.2781e-07,-0.027624
-3.2771e-07,-0.029959
-3.2761e-07,-0.015754
-3.2751e-07,-0.0086191
-3.2741e-07,-0.035731
-3.2731e-07,-0.04332
-3.2721e-07,-0.020554
-3.2711e-07,-0.031905
-3.2701e-07,-0.057849
-3.2691e-07,-0.048574
-3.2681e-07,-0.042347
-3.2671e-07,-0.04799
-3.2661e-07,-0.038715
-3.2651e-07,-0.035472
-3.2641e-07,-0.025289
-3.2631e-07,-0.0099164
-3.2621e-07,-0.026586
-3.2611e-07,-0.03424
-3.2601e-07,-0.019905
-3.2591e-07,-0.026651
-3.2581e-07,-0.046563
-3.2571e-07,-0.034629
-3.2561e-07,-0.0099164
-3.2551e-07,-0.018413
-3.2541e-07,-0.038585
-3.2531e-07,-0.039818
-3.2521e-07,-0.02918
-3.2511e-07,-0.034953
-3.2501e-07,-0.03385
-3.2491e-07,-0.026067
-3.2481e-07,-0.030607
-3.2471e-07,-0.029505
-3.2461e-07,-0.035926
-3.2451e-07,-0.040077
-3.2441e-07,-0.029699
-3.2431e-07,-0.027689
-3.2421e-07,-0.037483
-3.2411e-07,-0.039364
-3.2401e-07,-0.029764
-3.2391e-07,-0.020878
-3.2381e-07,-0.020229
-3.2371e-07,-0.028726
-3.2361e-07,-0.031191
-3.2351e-07,-0.028402
-3.2341e-07,-0.029699
-3.2331e-07,-0.022629
-3.2321e-07,-0.032813
-3.2311e-07,-0.049742
-3.2301e-07,-0.031969
-3.2291e-07,-0.017765
-3.2281e-07,-0.035667
-3.2271e-07,-0.048963
-3.2261e-07,-0.03865
-3.2251e-07,-0.028467
-3.2241e-07,-0.021981
-3.2231e-07,-0.026651
-3.2221e-07,-0.039039
-3.2211e-07,-0.03171
-3.2201e-07,-0.019581
-3.2191e-07,-0.027494
-3.2181e-07,-0.039039
-3.2171e-07,-0.031451
-3.2161e-07,-0.01984
-3.2151e-07,-0.020554
-3.2141e-07,-0.021851
-3.2131e-07,-0.027624
-3.2121e-07,-0.031515
-3.2111e-07,-0.028467
-3.2101e-07,-0.022629
-3.2091e-07,-0.012446
-3.2081e-07,-0.018608
-3.2071e-07,-0.024056
-3.2061e-07,-0.033526
-3.2051e-07,-0.041958
-3.2041e-07,-0.022175
-3.2031e-07,-0.031061
-3.2021e-07,-0.044228
-3.2011e-07,-0.028013
-3.2001e-07,-0.041504
-3.1991e-07,-0.051623
-3.1981e-07,-0.043255
-3.1971e-07,-0.039623
-3.1961e-07,-0.029245
-3.1951e-07,-0.034888
-3.1941e-07,-0.040791
-3.1931e-07,-0.02944
-3.1921e-07,-0.034564
-3.1911e-07,-0.040985
-3.1901e-07,-0.036315
-3.1891e-07,-0.044812
-3.1881e-07,-0.041439
-3.1871e-07,-0.027559
-3.1861e-07,-0.021851
-3.1851e-07,-0.026975
-3.1841e-07,-0.031905
-3.1831e-07,-0.021462
-3.1821e-07,-0.019192
-3.1811e-07,-0.022435
-3.1801e-07,-0.034499
-3.1791e-07,-0.055514
-3.1781e-07,-0.056422
-3.1771e-07,-0.045655
-3.1761e-07,-0.051688
-3.1751e-07,-0.05039
-3.1741e-07,-0.035796
-3.1731e-07,-0.036899
-3.1721e-07,-0.025029
-3.1711e-07,-0.023473
-3.1701e-07,-0.033591
-3.1691e-07,-0.028143
-3.1681e-07,-0.029245
-3.1671e-07,-0.030024
-3.1661e-07,-0.042866
-3.1651e-07,-0.04332
-3.1641e-07,-0.019905
-3.1631e-07,-0.018543
-3.1621e-07,-0.030218
-3.1611e-07,-0.030542
-3.1601e-07,-0.035407
-3.1591e-07,-0.040142
-3.1581e-07,-0.029829
-3.1571e-07,-0.027494
-3.1561e-07,-0.030672
-3.1551e-07,-0.035926
-3.1541e-07,-0.032748
-3.1531e-07,-0.019711
-3.1521e-07,-0.020229
-3.1511e-07,-0.022175
-3.1501e-07,-0.020619
-3.1491e-07,-0.028143
-3.1481e-07,-0.031451
-3.1471e-07,-0.021462
-3.1461e-07,-0.019386
-3.1451e-07,-0.01543
-3.1441e-07,-0.017376
-3.1431e-07,-0.030997
-3.1421e-07,-0.037288
-3.1411e-07,-0.03865
-3.1401e-07,-0.030348
-3.1391e-07,-0.034434
-3.1381e-07,-0.040856
-3.1371e-07,-0.029505
-3.1361e-07,-0.027559
-3.1351e-07,-0.030737
-3.1341e-07,-0.028986
-3.1331e-07,-0.036315
-3.1321e-07,-0.046758
-3.1311e-07,-0.040012
-3.1301e-07,-0.014262
-3.1291e-07,-0.015105
-3.1281e-07,-0.046628
-3.1271e-07,-0.050196
-3.1261e-07,-0.036056
-3.1251e-07,-0.029959
-3.1241e-07,-0.021592
-3.1231e-07,-0.012705
-3.1221e-07,-0.025613
-3.1211e-07,-0.04105
-3.1201e-07,-0.030542
-3.1191e-07,-0.026781
-3.1181e-07,-0.024186
-3.1171e-07,-0.011797
-3.1161e-07,-0.018673
-3.1151e-07,-0.031061
-3.1141e-07,-0.029959
-3.1131e-07,-0.035602
-3.1121e-07,-0.040142
-3.1111e-07,-0.03664
-3.1101e-07,-0.030997
-3.1091e-07,-0.020748
-3.1081e-07,-0.033721
-3.1071e-07,-0.049547
-3.1061e-07,-0.045655
-3.1051e-07,-0.038521
-3.1041e-07,-0.0225
-3.1031e-07,-0.02477
-3.1021e-07,-0.040207
-3.1011e-07,-0.038261
-3.1001e-07,-0.043645
-3.0991e-07,-0.041764
-3.0981e-07,-0.034564
-3.0971e-07,-0.03891
-3.0961e-07,-0.030867
-3.0951e-07,-0.03398
-3.0941e-07,-0.04105
-3.0931e-07,-0.029505
-3.0921e-07,-0.027494
-3.0911e-07,-0.030802
-3.0901e-07,-0.022046
-3.0891e-07,-0.026002
-3.0881e-07,-0.025678
-3.0871e-07,-0.01783
-3.0861e-07,-0.02224
-3.0851e-07,-0.014392
-3.0841e-07,-0.024186
-3.0831e-07,-0.034759
-3.0821e-07,-0.020229
-3.0811e-07,-0.026262
-3.0801e-07,-0.039818
-3.0791e-07,-0.031191
-3.0781e-07,-0.040466
-3.0771e-07,-0.058368
-3.0761e-07,-0.047082
-3.0751e-07,-0.043191
-3.0741e-07,-0.03398
-3.0731e-07,-0.024964
-3.0721e-07,-0.045136
-3.0711e-07,-0.042996
-3.0701e-07,-0.026391
-3.0691e-07,-0.036121
