No	EventID	REF_MCP_timestamp	DUT_MCP_timestamp	REF_MCP_maxY	DUT_MCP_maxY	REF_MCP_e_peak	DUT_MCP_e_peak	TrackerX	TrackerY	
159	435	164.7148	165.4294	1.6265	0.1664	8.4631	5.1355	22.9894	29.0620
160	436	176.7335	177.5367	1.9158	0.4731	10.6084	15.0613	0.0000	0.0000
161	437	169.9875	170.8388	0.6949	0.1634	3.6676	4.6440	31.6160	25.7675
162	438	178.6034	180.1931	0.5109	0.1659	2.9757	2.2745	0.0000	0.0000
163	439	175.6242	176.4083	1.4916	0.2366	8.4481	7.4119	0.0000	0.0000
164	440	166.0830	166.8382	2.4744	0.4527	13.2840	15.6689	0.0000	0.0000
165	441	168.9597	169.7266	1.2316	0.2157	6.6335	7.8578	27.9846	24.1228
166	442	164.2988	165.0135	1.6576	0.2656	9.5970	8.3349	26.3927	23.8866
167	443	165.8487	166.6372	1.6376	0.2366	8.7235	6.8246	0.0000	0.0000
168	444	159.5971	160.3073	1.9970	0.2822	10.6763	7.2871	24.3524	27.1196
169	445	178.4997	179.3480	1.3583	0.0801	7.1885	2.2093	28.1784	21.3991
170	446	164.5520	165.3122	1.8423	0.3712	9.9038	11.1622	24.2166	27.0797
171	447	171.4851	172.3201	0.9251	0.1129	4.8257	2.9151	0.0000	0.0000
172	448	167.9172	169.2321	0.1429	0.0281	0.7185	0.4464	0.0000	0.0000
173	449	164.7243	165.5074	3.8754	0.7751	29.4822	25.6031	0.0000	0.0000
174	450	164.5895	165.3308	1.7517	0.1485	9.2960	5.1954	26.5337	25.3932
175	1031	158.4830	159.2238	1.5958	0.2558	8.4702	6.2278	21.3703	26.6150
176	1032	166.9602	167.7045	1.8908	0.4643	9.9757	14.8750	21.5901	26.5962
177	1033	163.2702	164.0688	2.1069	0.2306	11.3628	6.8411	23.8435	27.3654
178	1034	155.4239	156.1374	1.7713	0.2685	9.4525	7.4229	24.4380	30.1330
179	1036	170.8614	171.6684	1.2875	0.4475	6.9309	13.4100	27.2711	30.8375
180	1037	154.6889	155.4333	0.5283	0.0788	2.8141	2.5417	0.0000	0.0000
181	1038	159.6611	160.3983	1.7566	0.3529	9.5835	13.1566	25.1006	23.1848
182	1039	157.8241	158.6067	1.6294	0.1697	8.4609	4.1758	30.1727	27.0157
183	1040	171.4836	172.2269	0.8075	0.2922	4.3233	13.0400	31.0183	24.7408
184	1041	156.5306	157.2799	1.5583	0.3427	8.0590	10.8101	0.0000	0.0000
185	1042	172.8144	173.5695	1.6423	0.2285	8.7037	8.3244	30.0486	24.5884
186	1043	179.2375	180.0469	0.1967	0.0660	1.0194	1.1981	28.8484	19.4551
187	1044	382.1899	162.3655	0.0434	0.0214	0.1835	0.1427	0.0000	0.0000
188	1045	165.7568	166.5637	1.3842	0.2447	7.5281	8.6515	29.7923	30.3951
189	1046	157.0332	157.9468	0.4689	0.0761	2.4217	2.6135	0.0000	0.0000
190	1047	158.0533	158.7975	0.5584	0.1182	2.8167	3.9786	22.1153	22.1962
191	1048	165.3163	166.0699	0.9761	0.2319	5.1667	6.3370	29.4441	23.2051
192	1049	157.5570	158.3100	1.1733	0.1139	6.3107	3.2539	22.8950	21.2981
193	1050	168.4932	169.3040	2.4688	0.1295	13.3267	4.0617	29.4152	31.2621
194	1051	168.8654	169.7727	1.4320	0.0797	7.6958	3.0010	24.1484	32.9545
195	1052	178.9831	179.7366	1.8380	0.2641	9.4337	8.4244	26.9132	24.9345
196	1053	158.6580	159.4301	1.3218	0.1778	7.1788	5.2821	29.8064	25.4135
197	1054	159.0441	159.7967	0.3331	0.2417	1.6605	6.9087	20.9504	24.3682
198	1056	170.5659	171.3164	1.3429	0.1809	7.3571	5.1574	23.9913	22.3544
199	1057	168.8270	169.5399	0.2964	0.0579	1.4661	0.9569	21.0629	32.1702
200	1058	161.1646	162.0974	0.4467	0.0464	2.2121	0.9087	19.7245	23.0353
201	1059	161.6460	162.4323	2.0125	0.2570	10.7412	7.1451	0.0000	0.0000
202	1060	166.4970	167.2270	1.5915	0.1843	8.4560	7.2717	26.5312	22.1033
203	1061	164.9073	165.6915	1.4275	0.2416	7.5239	6.5491	29.6485	26.6761
204	1063	163.2384	164.4662	0.2176	0.0254	1.0817	0.3317	0.0000	0.0000
205	1065	175.8502	176.5839	1.9285	0.2898	10.1466	9.3583	27.9007	28.4451
206	1067	175.4745	176.2509	1.6478	0.1993	9.1079	6.3050	22.9368	30.1630
207	1070	164.9712	165.8346	1.2636	0.0629	6.8049	0.9932	26.0439	21.8214
208	1073	172.0091	172.7615	2.0276	0.5487	10.9525	15.0067	25.5169	29.3362
209	1074	176.4676	177.3107	1.2145	0.1235	6.6817	4.2035	30.8585	28.4975
210	1075	169.8006	170.5812	1.5571	0.1391	7.9892	4.7851	27.4331	22.6477
211	1077	173.8345	174.6050	1.4374	0.4318	7.4073	13.1618	26.4995	23.5934
212	1078	174.9604	175.8961	0.2076	0.0604	1.2992	1.2966	30.7959	31.1786
213	1080	176.3872	177.1780	1.6853	0.1686	8.9863	6.6590	30.0900	24.6874
214	1081	163.1180	163.8438	1.6332	0.1646	8.3935	5.9527	0.0000	0.0000
215	1082	165.3402	166.2717	0.3494	0.0520	1.7720	0.8076	22.0083	20.8944
216	1083	176.2432	177.0382	0.2307	0.0867	1.1968	1.4866	23.8770	33.9103
217	1084	164.7796	165.5606	1.3063	0.1694	6.8540	5.3645	21.2587	29.7449
218	1085	177.3344	178.0918	1.7394	0.3082	9.5203	11.5604	0.0000	0.0000
219	1086	178.7686	179.5731	1.6229	0.1401	8.6403	3.6681	28.3012	31.3821
220	1088	162.3465	163.0762	0.9908	0.3930	5.1592	13.2479	29.5173	30.9263
221	1090	176.0726	176.8488	0.6540	0.1251	3.8210	3.2546	32.1520	26.9468
222	1093	157.0321	157.8284	2.0973	0.1529	11.1430	4.8690	0.0000	0.0000
223	1094	159.8347	160.5772	2.0050	0.3073	10.9157	8.4206	27.7102	28.1571
224	1096	162.3169	994.4784	0.0581	0.0146	0.4831	0.0656	17.1578	21.4162
225	1097	156.2867	157.0079	1.9579	0.3756	10.2885	11.9468	28.4036	28.2451
226	1098	174.0286	174.7983	0.4802	0.0490	2.4122	1.2504	0.0000	0.0000
227	1099	166.7546	167.5990	1.5110	0.1061	8.1182	2.6068	23.8526	22.2983
228	1100	173.1428	173.9246	1.7560	0.5107	9.3894	18.1119	25.9389	22.4450
229	1101	168.5286	169.2901	2.6135	0.5512	14.3368	17.1507	0.0000	0.0000
230	1102	165.7328	166.4919	2.0369	0.3396	10.7922	10.6721	26.6847	29.5535
231	1103	175.8461	176.6121	1.6380	0.3512	8.6872	10.9529	28.1758	23.8760
232	1104	169.1327	169.8610	0.8956	0.1477	4.6752	4.1469	22.0488	22.8953
233	1105	171.8931	172.6773	1.4567	0.2278	7.7253	7.6251	30.6750	26.2127
234	1106	163.0750	163.8453	1.7287	0.3412	9.4524	10.5955	23.3515	27.5539
235	1108	173.6240	174.3527	1.2207	0.1146	6.6237	3.0343	26.2160	21.2783
236	1111	156.1274	156.9123	0.8965	0.1983	4.7648	6.2493	21.7677	30.1042
237	1112	161.6954	162.4434	1.7131	0.4325	9.9361	12.2964	0.0000	0.0000
238	1113	174.5200	175.2869	1.8280	0.2892	9.8500	10.8841	24.4960	25.4127
239	1114	170.4834	171.2323	1.8793	0.2546	10.1558	7.8714	0.0000	0.0000
240	1115	173.8625	174.6692	1.5844	0.2075	8.4247	7.2059	23.5637	31.1183
241	1118	177.8917	178.6002	0.6196	0.1674	3.2479	5.1701	30.6047	30.6373
242	1120	162.1526	162.9271	1.5934	0.1701	8.4734	4.7112	25.6147	31.6988
243	1121	177.8005	178.5506	2.7676	0.1837	14.6652	5.7091	0.0000	0.0000
244	1122	179.3842	180.1332	2.0629	0.5174	11.1558	18.6126	0.0000	0.0000
245	1125	156.4200	158.0847	2.7805	0.0379	15.1755	0.5041	0.0000	0.0000
246	1126	162.7135	163.4797	1.1013	0.1755	5.7802	7.7811	0.0000	0.0000
247	1127	162.2028	162.9727	1.0954	0.1769	5.7302	4.8700	29.3881	30.6605
248	1128	177.9953	178.8719	1.2909	0.0602	6.9890	1.3100	24.7590	21.1680
249	1129	177.6116	178.3622	1.5350	0.4620	8.0301	15.9807	29.2449	22.8948
250	1130	165.3334	166.0761	2.0355	0.3894	10.6800	12.4536	24.9518	23.3440
251	1133	161.4718	162.2267	1.8117	0.3067	9.6888	7.8327	22.8436	28.9802
252	1135	162.4521	164.1787	0.1883	0.0384	0.8626	0.4519	0.0000	0.0000
253	1136	179.5064	180.2673	1.8007	0.4160	10.6551	15.1203	25.2290	26.3059
254	1137	172.0125	172.7345	2.2123	0.2666	11.8059	8.7202	27.9581	28.0213
255	1141	166.9936	167.7513	1.0730	0.0897	5.6100	2.4732	20.5712	28.0693
256	1142	172.5980	173.3681	1.7535	0.3692	9.3349	10.8944	0.0000	0.0000
257	1143	178.9957	179.7397	2.1515	0.2010	11.4353	5.8171	28.3206	26.8532
258	1144	159.7935	160.5338	2.0227	0.3234	10.7331	7.6969	27.9414	27.3071
259	1146	166.2945	167.0605	2.2218	0.3477	12.0246	10.7308	0.0000	0.0000
260	1147	179.1946	179.9560	2.0315	0.2443	10.7417	8.7712	28.3128	28.9327
261	1148	160.1849	160.9830	1.2683	0.2278	6.7718	7.7715	26.6993	22.3263
262	1149	173.6500	174.4024	1.6613	0.1967	8.8611	6.2752	31.4958	25.3986
263	1150	166.8044	167.5565	1.9067	0.2438	10.0428	6.4049	23.1578	30.0193
264	1152	155.9769	156.6894	1.5249	0.2548	8.3130	11.0137	22.3376	29.7636
265	1153	168.5101	169.4120	1.3200	0.0890	6.9139	2.8623	26.8230	21.5978
266	1154	326.1760	326.9368	0.6611	0.0751	3.9833	1.8568	0.0000	0.0000
267	1155	161.8345	162.6238	1.8352	0.2268	9.7784	8.3423	26.9035	24.0750
268	1156	167.1602	167.9693	0.4008	0.0297	2.4811	0.5418	22.3912	33.7340
269	1157	155.0615	155.8217	0.3949	0.1516	1.9885	4.2492	19.7948	29.5913
270	1158	826.5119	820.6202	0.0432	0.0146	0.0366	0.0422	0.0000	0.0000
271	1161	156.8831	157.5910	0.7390	0.1761	4.4952	5.6551	29.8826	23.0802
272	1162	167.2136	167.9852	1.5769	0.1665	8.3011	5.4288	29.3087	30.9595
273	1163	175.8871	176.8431	0.6620	0.0286	3.4601	0.5370	26.1507	19.8269
274	1164	167.0938	167.8796	0.7537	0.1390	4.0127	5.2558	29.5678	22.6862
275	1165	160.7920	161.5596	1.6425	0.4872	8.8759	15.4641	26.2800	21.7673
276	1166	159.8495	160.6369	1.1620	0.1414	6.2370	4.1085	27.7771	22.8023
277	1169	155.6026	156.3626	1.5692	0.4182	8.3579	15.0552	22.4486	24.2026
278	1170	171.4967	172.2717	2.0063	0.3145	10.6995	9.7927	27.8165	23.6133
279	1171	169.1859	169.9535	2.2378	0.2956	12.1682	8.4571	24.4850	25.3098
280	1172	177.6199	178.3776	1.3152	0.0699	7.1197	1.8834	23.7757	32.1715
