No	EventID	REF_MCP_timestamp	DUT_MCP_timestamp	REF_MCP_maxY	DUT_MCP_maxY	REF_MCP_e_peak	DUT_MCP_e_peak	TrackerX	TrackerY	
1425	6396	178.5947	179.3544	2.1581	0.2607	11.3964	8.3941	29.6390	26.9468
1426	6401	170.0908	170.9100	2.0430	0.1579	10.8713	3.9233	24.2298	23.0860
1427	6403	163.9395	164.6886	1.2613	0.5557	7.0883	20.6676	0.0000	0.0000
1428	6405	170.7071	171.5410	0.9504	0.0764	5.4366	1.7943	31.8361	26.6627
1429	6406	158.1469	158.8935	1.9338	0.2964	10.6862	10.8161	26.2753	29.0788
1430	6408	164.3378	165.1069	1.5642	0.2216	8.3675	6.8634	0.0000	0.0000
1431	6410	160.0152	161.4726	0.6043	0.0199	3.2667	0.2304	0.0000	0.0000
1432	6412	169.7117	170.4270	1.9692	0.2570	10.4710	7.3732	28.1670	29.1392
1433	6413	176.9998	177.7672	2.3683	0.0701	12.3575	1.8862	19.6318	27.3444
1434	6416	154.6356	155.4013	1.9694	0.1849	10.6559	4.6565	29.8556	25.0627
1435	6417	174.8513	175.6609	0.9870	0.2174	5.3127	7.1613	0.0000	0.0000
1436	6418	175.1759	175.9454	2.2874	0.2563	12.3672	8.0156	0.0000	0.0000
1437	6420	167.7075	168.4080	0.6353	0.0901	3.5134	2.8635	0.0000	0.0000
1438	6421	176.2020	176.9396	1.3830	0.3156	7.3141	9.2580	0.0000	0.0000
1439	6422	158.9006	159.6475	1.3564	0.0786	7.2455	2.6254	32.3171	29.5400
1440	6423	176.0269	176.7900	1.6081	0.2415	8.5172	6.6410	27.4001	25.7921
1441	6424	159.9623	160.6776	1.8712	0.2580	9.9193	8.2004	24.0826	28.7574
1442	6425	169.0954	169.9223	0.8715	0.1031	4.7083	3.9915	0.0000	0.0000
1443	6426	168.9350	169.8155	1.7034	0.0762	9.1898	3.1630	31.2497	26.5369
1444	6427	171.5312	172.3004	2.4675	0.2859	13.3984	8.7441	0.0000	0.0000
1445	6428	160.9334	161.6837	1.9116	0.3579	11.4764	10.7291	0.0000	0.0000
1446	6429	170.8740	171.5841	0.2471	0.0548	1.4897	1.3392	0.0000	0.0000
1447	6430	179.1034	179.9290	0.5581	0.1087	2.9157	3.6288	31.5784	27.5374
1448	6432	166.4688	167.2346	2.0163	0.3477	10.8480	11.3234	24.1902	29.9203
1449	6433	156.9005	157.7544	1.0429	0.0916	5.4440	3.1438	20.2742	24.2314
1450	6434	175.1403	175.8683	1.7657	0.2095	9.5775	6.2413	21.5808	26.3600
1451	6435	161.9417	162.7058	2.0149	0.2666	10.6567	9.0651	27.6077	28.5159
1452	6436	156.2728	157.0400	1.2185	0.2997	6.5727	10.5575	0.0000	0.0000
1453	6437	164.7764	165.5287	2.1841	0.3077	11.9990	9.9827	25.5217	28.8429
1454	6439	155.0217	155.9012	1.2294	0.0642	6.4256	1.5339	22.6548	22.7717
1455	6440	177.7896	178.5678	1.7839	0.2085	9.4755	6.9014	24.1301	31.0259
1456	6442	165.3255	166.0362	2.5019	0.7751	13.3337	24.7259	25.4862	29.5210
1457	6443	166.2894	167.1406	0.7619	0.0662	4.0021	1.2218	19.6799	23.6862
1458	6444	160.6433	161.3822	1.6929	0.2159	9.0484	5.3344	0.0000	0.0000
1459	6445	171.4716	172.2295	1.8806	0.4542	10.4132	14.8315	0.0000	0.0000
1460	6446	172.5916	173.3348	2.2297	0.3113	12.1060	10.9972	24.5565	29.0308
1461	6447	163.2301	163.9843	0.6809	0.0932	3.5732	3.3573	0.0000	0.0000
1462	6448	164.3766	165.1279	1.7406	0.3501	9.2327	10.6553	27.9690	26.2357
1463	6449	178.8701	179.6536	1.2686	0.2643	6.7429	8.8507	27.1186	22.0330
1464	6450	171.5330	172.2721	2.2724	0.2858	12.5820	10.9888	0.0000	0.0000
1465	6451	162.7137	163.4975	3.2297	0.2113	17.6903	7.7243	0.0000	0.0000
1466	6452	172.3586	173.1848	0.6689	0.1361	3.5907	5.1785	0.0000	0.0000
1467	6453	155.4347	156.2043	0.4827	0.1527	2.4327	4.7971	22.2493	32.2961
1468	6454	179.3530	180.0683	1.8059	0.2573	9.8344	7.8598	26.4231	24.7176
1469	6455	157.8771	158.6573	1.9336	0.2237	10.1601	7.0580	0.0000	0.0000
1470	6458	164.4840	165.3060	0.9126	0.1235	4.7513	4.2273	24.5338	32.2644
1471	6459	178.9004	179.5428	0.3009	0.0552	1.5778	2.3031	0.0000	0.0000
1472	6460	175.3813	176.1587	0.4251	0.1691	2.2339	5.2094	0.0000	0.0000
1473	6461	173.5839	174.3385	1.0563	0.3322	5.6105	12.8421	30.3407	29.5893
1474	6462	159.7703	160.4831	1.2374	0.1857	6.6120	5.8969	23.8041	27.0821
1475	6463	177.5065	178.3163	0.9862	0.1729	5.6221	5.7841	27.1092	22.6597
1476	6464	160.4713	161.2284	0.8124	0.0698	4.2592	1.3732	0.0000	0.0000
1477	6466	164.9227	165.6784	0.6289	0.1739	3.4413	5.1822	31.2511	22.8866
1478	6467	162.8980	163.7590	0.9163	0.1513	4.8422	5.1804	23.1977	21.9471
1479	6469	156.7273	157.5241	0.7362	0.0909	3.8929	2.2193	29.2152	21.7598
1480	6470	157.6056	158.3301	1.8878	0.2815	10.3447	8.6465	0.0000	0.0000
1481	6471	175.8679	176.6363	1.0701	0.0897	5.6823	2.9866	0.0000	0.0000
1482	6472	156.1610	156.9236	1.6294	0.2267	8.9435	5.6130	0.0000	0.0000
1483	6473	479.2138	0.0000	0.0434	0.0135	0.0413	0.0847	10.0974	37.7739
1484	6476	167.7901	168.6090	1.0878	0.1081	5.7762	3.5312	20.0827	27.0677
1485	6477	168.5976	169.3967	0.4360	0.2664	2.2420	10.3158	21.7701	22.6398
1486	6478	155.9410	156.6958	2.0058	0.2752	10.6398	10.6062	26.1823	26.2220
1487	6480	178.0934	179.1603	0.2223	0.0440	1.3259	1.7855	22.5348	20.1803
1488	6481	178.3229	179.0729	0.9218	0.0844	4.8581	2.5909	32.3515	23.7801
1489	6483	165.7714	166.6493	0.5114	0.0503	2.6016	1.8521	0.0000	0.0000
1490	6485	163.1537	163.7186	0.1836	0.0251	0.8893	0.5208	24.4888	32.9270
1491	6488	155.5838	156.3672	0.6962	0.1060	3.6640	3.3348	21.2304	22.5242
1492	7089	156.8713	157.6175	1.9392	0.2375	11.5043	8.7756	25.6590	25.1057
1493	7090	173.6443	174.3978	1.6110	0.1409	8.5743	4.4512	26.0225	23.5024
1494	7091	155.4477	156.2088	0.9395	0.1821	5.0505	5.9361	30.3636	24.0107
1495	7093	175.5910	176.3515	1.2037	0.2649	7.0290	7.2731	0.0000	0.0000
1496	7094	162.7529	163.5118	0.4138	0.0590	2.3524	1.0935	32.6608	28.0882
1497	7095	749.4583	128.8336	0.0521	0.0137	0.1175	0.0613	0.0000	0.0000
1498	7096	162.7156	164.1318	0.1271	0.0168	0.5614	0.1387	17.3930	27.7850
1499	7097	157.0186	157.7744	1.6909	0.2266	8.7651	6.9015	0.0000	0.0000
1500	7100	175.2332	176.0794	1.1709	0.2264	6.2760	7.5686	0.0000	0.0000
1501	7102	170.3455	171.1081	1.8972	0.6122	10.1984	21.2258	0.0000	0.0000
1502	7103	179.0489	179.7668	1.1716	0.1420	6.4433	5.3678	28.7618	29.0533
1503	7104	169.5170	170.3249	0.7151	0.1333	3.6535	3.7459	21.2293	22.6734
1504	7105	177.5803	178.4395	0.7640	0.0627	4.4443	3.1032	0.0000	0.0000
1505	7106	173.2308	174.0252	1.3344	0.2022	6.9829	6.5845	30.7012	25.9982
1506	7107	155.6327	156.3968	1.1935	0.2512	6.4459	6.5126	30.6194	29.1522
1507	7108	168.7983	170.2061	0.2149	0.0181	1.1719	0.2041	0.0000	0.0000
1508	7109	0.0000	132.0283	0.0419	0.0131	0.1070	0.0469	0.0000	0.0000
1509	7110	904.1076	169.5690	0.0682	0.0417	0.5326	0.4835	0.0000	0.0000
1510	7112	171.1716	171.9871	1.2635	0.1930	6.7147	5.9238	0.0000	0.0000
1511	7113	162.8672	163.5669	0.2508	0.0716	1.3821	1.6893	30.5148	33.7118
1512	7115	165.6830	166.4525	1.8840	0.2677	9.8899	8.1095	26.4066	23.7417
1513	7116	161.4078	162.1677	1.4725	0.3053	7.7869	9.2781	0.0000	0.0000
1514	7117	174.6524	175.4253	2.2190	0.2775	12.0970	9.1225	26.5647	28.2540
1515	7119	157.5323	158.2567	0.6739	0.2043	3.4906	7.5551	32.0020	28.6457
1516	7120	178.9757	179.7415	2.1803	0.3887	11.9184	16.2477	24.1015	27.0439
1517	7121	171.9809	172.7367	1.7440	0.4269	9.4295	13.2628	22.7523	29.2859
1518	7123	178.6256	179.3990	1.8927	0.3977	10.2674	13.3449	27.9330	28.1145
1519	7124	166.1752	166.9259	1.2518	0.2804	6.7760	8.6750	0.0000	0.0000
1520	7125	170.2323	170.9710	1.7559	0.2196	9.5103	7.0704	26.8517	22.5712
1521	7126	173.7419	174.7086	0.5844	0.0416	3.5155	0.7196	19.3951	23.5270
1522	7127	161.0173	161.7632	2.0643	0.4242	11.0728	13.7970	0.0000	0.0000
1523	7128	160.3453	161.1148	1.4260	0.1626	7.6999	5.4795	22.3946	22.1851
1524	7129	161.2196	161.9671	1.0571	0.1366	5.7000	5.7314	24.8043	31.4708
1525	7130	171.8664	172.6489	1.7231	0.3033	9.3005	10.7685	24.1099	26.5686
1526	7131	163.0097	163.9236	0.3095	0.0680	1.5613	1.5802	0.0000	0.0000
1527	7132	155.1647	155.9616	1.1791	0.0972	6.3961	2.9212	0.0000	0.0000
1528	7133	165.5960	167.4465	0.1821	0.0173	0.9408	0.1292	16.5148	27.2435
1529	7134	165.3387	166.1035	1.6065	0.2692	8.7318	8.5617	24.0103	29.4142
1530	7135	177.8288	178.6172	1.2302	0.3245	6.5745	10.8192	26.7286	30.9430
1531	7136	174.0914	174.8494	1.8003	0.2505	9.6051	8.1646	26.3841	23.0533
1532	7137	170.5612	171.3115	1.7584	0.3745	9.4010	12.5534	0.0000	0.0000
1533	7139	42.1677	712.6893	0.0416	0.0130	0.0781	0.0423	0.0000	0.0000
1534	7140	159.8990	160.7001	1.5457	0.2903	8.2163	8.3428	24.2196	21.4825
1535	7141	157.1080	158.2602	3.8754	0.1992	25.5647	3.4292	0.0000	0.0000
1536	7142	169.7113	170.4956	0.6372	0.0835	3.3762	2.5222	32.0011	27.5661
1537	7143	177.0281	177.7759	1.3925	0.4306	7.4795	14.2113	25.1798	27.6936
1538	7144	165.6024	166.3096	1.8125	0.3206	9.5337	10.0863	23.7516	25.5962
1539	7145	175.3383	176.1026	2.3864	0.3927	12.8667	11.5886	27.7424	26.1418
1540	7146	159.9196	160.7079	1.7186	0.0825	9.1128	2.2326	20.5289	28.6277
1541	7147	159.7524	161.5773	0.1064	0.0183	0.7025	0.1991	16.9624	29.9228
1542	7148	158.8946	159.6598	0.4853	0.1973	2.4675	5.7777	30.1330	31.4330
1543	7149	168.1918	168.9941	1.3484	0.0915	7.4093	1.9592	0.0000	0.0000
1544	7150	173.4577	174.3596	0.5709	0.0408	2.8232	0.6755	19.1752	25.8082
1545	7151	169.4443	170.3403	1.1485	0.1063	6.1277	3.4029	20.2457	27.3795
1546	7152	0.0000	995.6997	0.0428	0.0133	0.2016	0.0471	0.0000	0.0000
1547	7153	158.5077	159.2236	1.5548	0.4010	8.5852	13.3873	0.0000	0.0000
1548	7154	167.1004	167.8664	1.6240	0.1945	8.4558	6.2275	21.9860	26.5621
1549	7156	161.4079	162.1445	1.9974	0.3931	10.7635	13.3217	26.2676	28.0692
1550	7157	167.6545	168.3959	1.5298	0.4382	8.1773	12.3361	24.8002	30.1842
1551	7159	171.8057	172.5711	0.1823	0.0659	0.9424	1.1165	25.8950	33.3621
1552	7160	168.8353	169.5931	2.3061	0.2645	12.3301	8.6405	24.5046	23.4458
1553	7161	170.3980	171.1916	0.6869	0.0814	3.6162	2.7163	30.7464	22.9173
1554	7162	157.2031	157.9648	1.7097	0.4055	8.9728	12.9827	0.0000	0.0000
1555	7164	166.3633	167.1998	0.3953	0.0217	2.1647	0.3148	0.0000	0.0000
1556	7165	161.6087	162.3493	1.5760	0.2049	8.3330	6.3463	22.9423	23.9903
1557	7166	157.2790	157.9699	1.0054	0.2127	5.2574	6.8163	30.7077	28.9350
1558	7167	167.9037	169.0869	0.3488	0.0298	2.1573	0.4644	27.4401	20.5246
1559	7168	154.9444	155.7275	0.5480	0.1233	2.8728	2.6720	0.0000	0.0000
1560	7169	179.0564	179.7991	1.8526	0.1450	10.0885	3.5809	20.7174	26.6150
1561	7170	174.6981	175.4551	2.5095	0.3503	13.2241	12.4505	0.0000	0.0000
1562	7171	156.6591	157.4027	1.5962	0.2110	8.5839	5.5552	28.1704	25.3169
1563	7172	163.7234	164.4603	1.6567	0.2929	8.8646	9.3515	0.0000	0.0000
1564	7173	171.8872	172.6989	1.4355	0.2510	7.7004	8.4273	0.0000	0.0000
1565	7174	171.3532	172.0492	1.8645	0.3015	10.2315	11.7492	24.6435	31.2309
1566	7175	161.0965	161.8278	2.0842	0.3806	11.3363	12.3111	24.4829	28.1818
1567	7177	157.6031	158.3284	1.6321	0.1042	8.6449	3.2630	21.0009	25.1124
1568	7178	176.1509	176.8907	1.6751	0.1913	9.3194	5.9895	21.4707	27.1903
1569	7179	156.4900	157.4601	1.5657	0.0565	8.2982	1.0478	33.1227	28.3022
1570	7180	177.1461	178.5953	0.1618	0.0282	0.8095	0.2734	26.7019	18.1861
1571	7181	162.3140	163.0639	2.0429	0.2446	10.8175	7.8479	25.6213	30.6878
1572	7182	160.8909	161.6287	1.7008	0.2212	8.8603	7.2165	22.6137	24.0818
1573	7183	162.1911	162.9646	3.4600	0.3557	18.7721	10.8374	27.2781	24.8490
1574	7184	177.2525	178.0284	2.0772	0.2639	11.3811	8.7244	24.7750	24.1559
1575	7185	158.8108	159.5564	1.7258	0.2079	9.1723	6.5321	0.0000	0.0000
1576	7186	162.2344	163.0693	0.8176	0.0654	4.4409	2.1060	31.6494	24.9954
1577	7188	160.5391	161.8250	0.3004	0.0196	1.5576	0.2434	19.2083	21.8329
1578	7189	156.3505	158.2346	0.7537	0.0326	3.9248	0.3130	0.0000	0.0000
1579	7190	178.0670	178.7928	1.3013	0.1914	7.0611	5.2003	31.7161	27.7184
1580	7191	167.5605	168.3386	1.2319	0.2849	6.6486	8.9486	22.1405	23.9591
1581	7193	168.6076	170.0135	0.2780	0.0182	1.6579	0.2140	17.3315	25.5515
1582	7194	178.5667	179.3608	0.5082	0.0654	2.5437	3.2564	32.3876	24.4947
1583	7195	164.3982	165.2502	0.4775	0.1367	2.8773	2.5162	0.0000	0.0000
1584	7196	165.7601	166.4827	0.5542	0.1495	3.0842	5.1201	24.9672	32.2359
1585	7197	170.3468	171.0805	2.3578	0.2043	13.1762	6.5889	30.2005	28.0748
1586	7198	173.5582	174.3150	1.8745	0.2612	10.3191	8.6673	29.9941	30.2080
1587	7200	352.9339	177.3485	0.0431	0.0149	0.2280	0.1364	21.0757	16.9263
1588	7201	169.3423	169.9329	0.2069	0.0608	1.0462	1.3152	33.3015	22.2111
1589	7202	166.3903	167.1899	1.5594	0.2775	8.1646	9.1234	0.0000	0.0000
1590	7203	177.6723	178.4034	1.6352	0.2709	8.8263	9.4108	0.0000	0.0000
1591	7204	178.4253	179.1570	1.3349	0.2027	7.4512	7.6178	22.9986	30.5009
1592	7205	155.1932	156.1015	1.6304	0.0697	8.3593	2.1556	32.0934	26.7437
1593	7206	170.4250	171.1981	1.5456	0.2122	8.1156	7.6469	30.8632	27.7469
1594	7207	174.1298	175.0057	0.4751	0.0646	2.4956	3.7553	0.0000	0.0000
1595	7208	173.0320	174.1714	0.3899	0.0571	2.0281	0.8081	18.7989	28.7940
1596	7210	176.8581	178.0439	0.1718	0.0334	0.8418	0.4118	0.0000	0.0000
1597	7211	162.4581	163.2026	1.5982	0.1707	8.7060	5.5635	0.0000	0.0000
1598	7212	160.5442	161.4357	0.8064	0.0551	4.3788	0.9064	22.6468	21.4476
1599	7214	164.5773	165.3700	1.6162	0.1601	8.4667	6.8650	27.5332	22.2546
1600	7215	165.5605	166.1244	2.1220	0.7751	11.4972	67.9120	0.0000	0.0000
1601	7217	171.4371	173.0558	0.0945	0.0182	0.4926	0.1684	0.0000	0.0000
1602	7219	157.9471	158.7104	1.6832	0.3940	9.9228	12.9940	27.4973	23.4340
1603	7221	163.7346	165.2793	0.1979	0.0207	0.9599	0.1936	0.0000	0.0000
1604	7222	178.7733	179.5305	0.7105	0.2430	3.8266	8.0110	20.9627	31.4374
1605	7223	159.0988	159.9175	1.0920	0.2079	6.7913	7.7762	27.5271	31.7423
1606	7224	160.5140	161.1947	0.5861	0.0367	3.7209	1.1724	31.6512	22.0826
1607	7225	160.7783	161.5463	1.8679	0.2688	10.1948	8.6721	24.9980	29.1742
1608	7226	173.1075	173.8588	1.6395	0.2304	8.6954	6.4304	28.8794	26.6347
1609	7227	170.0916	170.8644	1.0983	0.0841	5.9656	2.5393	31.7709	27.7261
1610	7228	169.2076	170.0022	0.6653	0.1133	3.4761	3.8792	28.2938	31.7570
1611	7229	163.8734	165.2211	0.0755	0.0335	0.3574	0.5098	28.3286	34.5227
1612	7230	155.3205	156.1003	1.2122	0.1178	7.0977	4.2639	25.7204	21.2400
1613	7231	159.3330	160.1881	1.4810	0.0679	7.8824	2.7381	0.0000	0.0000
1614	7233	162.9201	163.6254	0.1587	0.1846	0.7501	4.8011	0.0000	0.0000
1615	7234	178.5988	179.3663	0.2983	0.1051	1.5274	2.4035	19.2764	24.2244
1616	7235	162.1652	162.9360	0.8367	0.1450	4.5568	3.5563	0.0000	0.0000
1617	7236	179.0132	179.7913	1.4346	0.2031	7.5420	5.9558	21.2152	24.1672
1618	7237	169.6127	170.3935	1.6655	0.2627	8.7276	9.1449	0.0000	0.0000
1619	7238	178.3902	179.1125	1.3934	0.1863	8.2510	7.3188	21.1250	28.5012
1620	7239	161.2914	162.0654	0.5001	0.1333	2.5601	4.1866	19.6490	28.6536
1621	7241	159.1529	160.2644	0.2327	0.0264	1.0979	0.3816	0.0000	0.0000
1622	7242	172.5501	173.9048	0.6704	0.0265	3.5595	0.3825	23.2929	20.3256
1623	7243	161.9551	162.7137	0.7208	0.1953	3.7763	7.5691	22.2066	22.9721
1624	7244	169.2117	170.0647	0.7971	0.0901	4.0987	2.1832	20.2357	23.9571
1625	7245	174.4828	175.2871	3.8754	0.1726	21.4316	7.0810	0.0000	0.0000
1626	7246	169.5765	170.3556	1.6929	0.2456	9.0154	5.5896	0.0000	0.0000
1627	7247	157.9000	158.6886	2.1677	0.2915	11.4245	11.1006	24.3382	23.8224
1628	7248	159.8808	160.6342	1.2597	0.2634	6.9370	9.6065	23.1997	31.8952
1629	7250	171.1557	171.9156	1.7850	0.2330	9.8314	8.0078	25.9462	28.0948
1630	7251	162.1140	162.9285	1.6488	0.2275	9.6919	6.2560	29.8011	25.1884
1631	7253	157.5996	158.3833	1.7793	0.1848	9.4390	6.4589	0.0000	0.0000
1632	7254	166.8231	167.6796	0.7217	0.0626	3.7393	1.4231	20.9960	29.3645
1633	7255	158.4034	159.1506	1.7652	0.3206	9.6223	9.4787	25.9217	29.7001
1634	7256	164.6892	165.4415	2.8065	0.2351	15.0754	6.8570	26.3699	22.0859
1635	7257	171.2240	171.9666	1.7420	0.2444	9.2214	6.4005	0.0000	0.0000
1636	7260	177.3184	178.1020	1.7410	0.3104	9.5407	8.9393	0.0000	0.0000
1637	7261	174.5185	175.2606	1.8673	0.2811	10.0317	11.6008	28.8202	27.4925
1638	7262	171.5761	172.3306	1.7596	0.3596	9.4985	10.7634	25.0869	28.1009
1639	7264	176.8635	177.6113	1.6991	0.2342	9.2788	6.7650	24.5963	22.6632
1640	7265	158.8852	160.6684	0.2346	0.0265	1.1824	0.3077	34.3066	32.5785
1641	7266	155.0080	155.7654	1.1421	0.1795	7.3943	6.4408	23.7843	22.7685
1642	7267	456.2158	614.7259	0.0401	0.0128	0.1379	0.0824	0.0000	0.0000
1643	7268	170.0533	170.8385	1.6524	0.2169	8.7470	8.2358	23.2699	27.9047
1644	7269	176.4617	177.2779	0.9138	0.0988	4.9063	2.1390	31.8084	26.5428
1645	7270	165.7339	166.5629	1.3049	0.1726	7.0618	5.0487	0.0000	0.0000
1646	7271	176.0383	176.8074	0.8127	0.0576	4.1694	1.9340	19.1275	27.0080
1647	7272	161.8983	624.4566	2.2797	0.0140	12.2640	0.0394	0.0000	0.0000
1648	7273	155.3825	156.7151	0.7387	0.0148	4.2110	0.1758	27.5954	33.5760
1649	7274	176.5743	177.4040	0.5412	0.0912	2.7959	2.1449	25.0257	20.1456
1650	7275	172.8354	173.6215	0.3237	0.0962	1.6813	2.8988	0.0000	0.0000
1651	7276	158.0149	158.7494	1.2390	0.2086	6.6698	7.0846	27.2730	31.5972
1652	7278	173.4635	174.5006	0.4305	0.0249	2.2374	0.4364	29.7876	33.2849
1653	7280	161.7470	553.0019	0.1755	0.0173	0.7270	0.0687	0.0000	0.0000
1654	7281	170.1281	170.9102	2.0369	0.2737	10.7347	9.6497	26.2707	28.3294
1655	7282	174.1821	174.9549	1.4475	0.2209	7.8712	6.4120	28.7336	22.9184
1656	7283	174.6972	175.4491	1.7705	0.0912	9.3719	2.3242	22.8515	23.9620
1657	7284	658.8137	252.7777	0.0436	0.0142	0.0755	0.0358	0.0000	0.0000
1658	7285	155.5990	156.3094	1.8417	0.7056	10.0284	23.6607	29.0635	31.0010
1659	7286	173.8197	174.6195	0.5521	0.0930	2.8384	1.8089	31.1106	31.4509
1660	7287	167.2020	168.1030	0.4127	0.0638	2.2228	1.5114	30.4600	21.3950
1661	7288	174.7730	176.5702	0.4251	0.0145	2.3665	0.0961	22.6976	19.0470
1662	7289	159.4839	160.2302	1.0297	0.3333	5.3847	10.7174	30.0649	28.9104
1663	7874	808.9917	121.6290	0.0495	0.0137	0.0881	0.0425	0.0000	0.0000
1664	7875	165.8808	166.7814	0.5040	0.0695	2.6236	2.7144	20.7889	21.7556
1665	7876	175.8707	176.9174	0.3581	0.0182	1.8729	0.2820	32.9990	22.9030
1666	7877	166.0537	166.8229	0.8362	0.0965	4.4094	3.5868	24.6072	32.5450
1667	7878	170.1864	170.9303	1.9000	0.2365	10.3121	6.5089	24.3310	24.3018
1668	7879	158.8364	159.6008	1.6677	0.3178	8.8711	9.5861	0.0000	0.0000
1669	7880	173.5879	174.3560	1.7860	0.1700	9.4712	6.0049	22.1829	26.6768
1670	7881	155.8797	156.5931	1.6577	0.2283	8.8686	8.0085	22.5513	23.3130
1671	7882	157.4178	158.4939	0.1925	0.0563	0.9676	0.9654	33.2165	30.7003
1672	7883	160.4468	161.2161	0.9106	0.2192	4.7524	5.8350	30.0083	30.4370
1673	7884	173.7499	174.5060	2.4483	0.2642	13.6513	8.2414	25.3965	28.6463
1674	7885	174.0462	174.8381	1.5854	0.1999	8.6125	7.8380	30.7688	24.4678
1675	7886	164.1714	164.9356	1.1400	0.0855	6.1973	2.7469	0.0000	0.0000
1676	7887	161.9526	162.8186	0.6572	0.0777	3.8467	3.3006	31.5439	30.9675
1677	7888	168.6145	170.0359	3.8754	0.1699	24.7422	2.3902	0.0000	0.0000
1678	7889	163.7766	165.4654	1.0209	0.0137	5.3428	0.1487	0.0000	0.0000
1679	7890	173.9814	174.8137	0.6743	0.0924	3.6013	2.0165	0.0000	0.0000
1680	7891	164.1457	164.9103	2.5874	0.2945	14.3007	8.8001	27.4566	26.0112
1681	7892	167.9125	168.6692	1.4770	0.5570	7.8336	14.5564	0.0000	0.0000
1682	7893	176.8897	177.6056	0.9545	0.1141	5.0719	3.4977	31.4030	24.9159
1683	7894	167.6551	168.4718	1.4640	0.1855	7.9868	6.1912	30.8699	27.2068
1684	7896	173.1579	173.8958	1.4928	0.3651	7.9440	11.1408	28.4766	29.6243
1685	7897	163.7179	164.4882	2.0408	0.3533	10.9931	12.4266	29.1040	25.6738
1686	7899	170.5479	171.2798	1.7723	0.2432	9.3624	7.1442	0.0000	0.0000
1687	7900	166.6222	167.6496	0.2484	0.0248	1.5058	0.3965	18.3528	26.7281
1688	7901	179.7198	181.3891	0.1329	0.0141	0.7368	0.1117	0.0000	0.0000
1689	7902	155.6010	156.2867	1.3385	0.1079	7.0852	3.1346	0.0000	0.0000
1690	7904	170.7319	171.5197	0.6807	0.3556	3.6747	13.6771	0.0000	0.0000
1691	7905	174.3342	175.0461	1.8474	0.1594	9.8664	5.6533	25.4507	24.5065
1692	7906	166.5376	167.3154	1.9071	0.2447	10.3695	7.0077	24.9231	26.0995
1693	7908	168.4745	169.2577	1.3810	0.1751	7.5702	5.8497	21.3532	28.5214
1694	7910	163.9248	164.6923	1.1866	0.1516	6.4134	5.2435	27.6999	31.0134
1695	7911	155.8523	156.6790	0.5146	0.0775	2.5420	2.4711	30.5596	30.7997
1696	7912	422.7994	935.8876	0.0393	0.0141	0.1159	0.0475	0.0000	0.0000
1697	7913	175.8287	176.6578	1.3117	0.1805	7.3207	4.2057	28.4774	31.8059
1698	7914	172.8404	173.5342	1.0528	0.1519	5.4806	4.8779	25.0746	31.6885
1699	7915	163.5791	164.3747	1.3267	0.1517	7.0949	4.2733	21.8748	23.1606
1700	7916	176.1361	176.9288	1.2337	0.0451	6.5992	1.0905	22.8179	21.2913
1701	7917	175.9202	176.6871	2.4133	0.4218	13.1522	13.6684	23.2955	24.8908
1702	7918	179.0163	180.1564	0.7114	0.0197	3.6834	0.2726	19.6018	29.1726
1703	7919	176.3372	177.1001	2.1234	0.2284	11.3896	6.6208	24.5449	27.3896
1704	7920	172.3441	173.0776	1.1703	0.2544	6.4288	8.2479	30.4335	28.0911
1705	7921	158.2543	159.0146	1.6631	0.2903	8.9634	9.9750	27.6486	24.5456
1706	7922	166.5953	167.3076	1.6447	0.4384	8.8707	14.2546	26.4483	28.7352
1707	7924	167.5284	168.2615	2.0142	0.2013	11.1035	6.2537	30.2040	22.5952
1708	7926	165.9330	166.7101	0.8928	0.1845	5.3656	6.0165	30.2412	30.1461
1709	7927	166.6328	167.4236	0.6809	0.1541	3.5446	4.9017	21.6787	30.4782
1710	7928	171.2361	172.2417	0.6591	0.0587	3.4376	0.8554	24.9078	33.1421
1711	7929	164.3279	165.0928	1.8582	0.3416	10.1288	8.8648	0.0000	0.0000
1712	7930	157.8343	158.8873	1.8826	0.2275	10.4146	4.3542	0.0000	0.0000
1713	7931	161.6634	162.4470	1.7500	0.3250	9.5087	10.9785	0.0000	0.0000
1714	7932	174.5192	175.3154	1.0470	0.1145	5.5972	3.5068	29.7008	31.7015
1715	7933	175.2331	175.9577	1.9211	0.2991	10.3767	11.2900	0.0000	0.0000
1716	7934	990.5328	511.8507	0.0640	0.0121	0.2481	0.0636	50.3730	12.9805
1717	7935	172.8372	173.6206	1.6440	0.3308	8.9115	12.3708	30.2760	26.6757
1718	7936	157.4184	158.1677	0.8991	0.3663	4.6587	11.6518	24.3722	22.6289
1719	7937	167.1770	167.9345	0.6560	0.1429	3.5124	2.8837	29.6169	32.5189
1720	7938	176.0400	176.9248	1.5278	0.0646	8.2246	1.0876	0.0000	0.0000
1721	7939	163.6431	164.4124	1.9296	0.3003	10.4280	8.8314	23.6159	30.4892
1722	7940	170.2888	171.0283	1.4991	0.0948	7.9728	5.1248	25.2684	32.0625
1723	7941	171.8607	172.6475	1.7585	0.2174	9.4438	6.8094	0.0000	0.0000
1724	7942	170.2537	171.0668	0.6370	0.1454	3.4600	4.7017	30.2954	30.8074
1725	7943	177.1304	178.1018	1.2331	0.0704	6.6072	1.7328	20.1693	26.2789
1726	7944	162.5956	163.3614	0.2622	0.0270	1.2104	0.5586	0.0000	0.0000
