No	EventID	REF_MCP_timestamp	DUT_MCP_timestamp	REF_MCP_maxY	DUT_MCP_maxY	REF_MCP_e_peak	DUT_MCP_e_peak	TrackerX	TrackerY	
136	170	172.5829	173.3318	1.0609	0.0830	6.2935	2.4960	31.2589	26.4597
137	172	170.3771	171.0899	1.4368	0.1834	7.6358	6.0732	30.8431	23.9063
138	173	172.6712	174.2133	0.1744	0.0152	0.8908	0.1570	0.0000	0.0000
139	174	177.6836	178.4819	0.8824	0.1724	4.7126	6.2248	27.4178	24.7692
140	175	177.9863	178.7345	1.1243	0.1112	5.9983	3.9695	20.9196	32.8040
141	176	173.5635	174.3027	2.0274	0.4376	11.3105	18.9576	19.9187	31.6152
142	177	164.0108	165.8575	1.6277	0.0164	8.5140	0.2044	0.0000	0.0000
143	178	170.9153	171.6407	1.9930	0.4766	10.8907	16.8716	27.7790	32.4603
144	179	162.2544	163.0113	2.0202	0.3235	11.1755	12.0800	0.0000	0.0000
145	180	912.4244	885.0340	0.0419	0.0132	0.1179	0.0534	31.4648	28.8945
146	182	171.0396	171.8131	1.7976	0.3268	9.5016	10.7065	0.0000	0.0000
147	183	169.9520	170.7416	1.7991	0.2611	10.0219	6.9852	19.3977	25.1592
148	184	175.9159	176.6444	0.4897	0.1395	2.3854	4.4901	20.7106	23.3559
149	185	157.2694	158.0838	1.6435	0.0848	8.9792	2.9075	20.3325	28.2050
150	186	172.9386	173.7241	2.0275	0.2227	11.0078	6.0629	26.0014	27.5652
151	187	171.2693	172.0343	1.4026	0.3492	7.6306	11.0068	0.0000	0.0000
152	189	170.4261	171.2038	3.8754	0.1909	23.7522	6.3126	7.7083	4.8858
153	190	159.2636	160.1075	0.7689	0.1455	3.9826	6.0787	0.0000	0.0000
154	191	178.1028	178.9056	0.7897	0.1044	4.6137	4.0069	24.2002	35.3067
155	192	168.8836	169.6737	2.1200	0.4226	11.3963	13.1570	30.1476	20.4648
156	193	157.9490	159.2014	0.2529	0.0387	1.5818	0.5532	31.1579	29.8362
157	194	168.7841	169.6856	0.3457	0.0640	1.8727	1.1541	23.6177	31.0104
158	195	171.0112	171.8565	0.5615	0.1445	2.8923	4.4436	0.0000	0.0000
