No	EventID	REF_MCP_timestamp	DUT_MCP_timestamp	REF_MCP_maxY	DUT_MCP_maxY	REF_MCP_e_peak	DUT_MCP_e_peak	TrackerX	TrackerY	
3989	14726	150.8597	921.6185	0.1462	0.0024	0.8376	0.0524	28.2066	35.5737
3990	14730	144.9173	164.3363	0.1256	0.0030	0.7751	0.0790	33.2098	25.2291
3991	14732	147.5376	159.2474	0.1753	0.0022	0.9570	0.0822	20.8500	31.5105
3992	14738	152.3785	165.5495	0.4181	0.0075	2.3776	0.3283	27.8874	25.4719
3993	14739	148.2535	621.2438	0.3924	0.0022	2.6730	0.0440	21.2155	35.6306
3994	14740	165.4448	629.6868	0.1450	0.0026	0.8142	0.0500	21.8867	32.7140
3995	14743	161.5157	174.8335	0.2482	0.0049	1.6262	0.1684	0.0000	0.0000
3996	14744	154.8761	0.0000	0.0981	0.0024	0.7647	0.0601	31.7737	37.1694
3997	14748	144.5417	411.9764	0.1381	0.0026	0.9172	0.0859	21.4946	18.7003
3998	14749	146.5854	60.3098	0.2217	0.0025	1.4759	0.0453	22.7908	32.2268
3999	14750	161.4296	274.1398	0.2069	0.0019	1.3161	0.1170	28.0886	42.7087
4000	14753	145.5282	666.3481	0.2112	0.0024	1.2035	0.0651	24.0845	32.7357
4001	14756	143.1197	877.6303	0.0971	0.0020	0.5598	0.0877	33.1571	24.6252
4002	14758	148.6004	0.0000	0.0930	0.0028	0.6475	0.0889	21.7245	34.7001
4003	14759	147.8242	486.7743	0.1234	0.0029	0.7333	0.0502	31.1476	33.5679
4004	14762	150.7745	954.2262	0.1147	0.0035	0.6785	0.0459	20.4822	33.2862
4005	14763	141.1473	880.8789	0.4179	0.0030	2.3952	0.0489	24.6333	32.9678
4006	14766	143.1362	635.0944	0.1499	0.0030	0.8179	0.0688	21.3594	22.4715
4007	14768	163.7660	908.6816	0.2224	0.0030	1.2718	0.0846	29.2818	32.3699
4008	14775	141.3077	25.1434	0.5987	0.0024	3.4123	0.1222	0.0000	0.0000
4009	14776	146.2362	159.9309	0.2242	0.0031	1.4355	0.0948	21.8795	30.8483
4010	14777	142.8796	155.3002	0.7103	0.0050	4.4852	0.4101	25.6407	23.7192
4011	14781	148.8115	873.1269	0.2113	0.0030	1.1794	0.0656	24.4979	33.5840
4012	14787	158.7672	994.2207	0.2257	0.0025	1.2773	0.0956	0.0000	0.0000
4013	14791	146.3221	487.0803	0.3026	0.0031	1.9297	0.0922	26.7764	20.8363
4014	14800	150.7079	415.0407	0.1533	0.0025	0.8648	0.0803	23.0642	20.9585
4015	14804	150.6538	163.7616	0.5512	0.0035	3.2053	0.1043	27.4228	24.9873
4016	14806	148.7730	161.4163	0.1929	0.0027	1.0831	0.1613	25.3253	22.5305
4017	14807	160.2958	480.7263	0.0857	0.0027	0.5468	0.1081	28.4736	35.3529
4018	14818	149.0918	923.5578	0.3745	0.0024	2.0989	0.1235	24.6734	32.5016
4019	14819	150.2779	662.0934	0.4842	0.0024	2.7408	0.0350	24.6213	30.9910
4020	14820	160.8376	0.0000	0.3581	0.0021	2.4967	0.0462	23.7484	31.1445
4021	14826	165.5741	178.8337	0.6756	0.0031	3.8586	0.1191	25.1516	28.0076
4022	14827	160.0352	184.0615	0.2623	0.0026	1.4884	0.1083	27.2988	22.2945
4023	14828	141.1254	0.0000	0.2640	0.0021	1.4598	0.0471	21.8826	33.2222
4024	14829	158.1655	701.3414	0.0990	0.0026	0.6299	0.0587	34.2083	25.0522
4025	14831	140.8274	124.1658	0.3136	0.0022	1.7691	0.1427	0.0000	0.0000
4026	14836	159.3564	173.0515	0.7124	0.0038	4.7078	0.1866	29.8869	27.6574
4027	14840	148.9489	0.0000	0.1506	0.0024	0.8163	0.1050	19.9468	36.2257
4028	14842	149.1782	162.2071	0.5576	0.0105	3.2041	0.6048	23.2426	27.6581
4029	14844	164.2006	696.9061	0.2699	0.0026	1.6671	0.0497	33.4309	28.2239
4030	14845	152.2411	394.9977	0.1942	0.0026	1.1395	0.0958	31.8861	34.6611
4031	14848	163.3527	175.9930	0.5702	0.0042	3.7563	0.1597	23.6926	25.8479
4032	14849	149.1345	803.7696	0.3378	0.0022	2.1165	0.1034	0.0000	0.0000
4033	14852	141.5061	154.3429	0.2337	0.0054	1.2998	0.1600	27.3191	23.0460
4034	14853	153.6689	407.9624	0.3543	0.0026	2.2791	0.1121	14.3288	27.4992
4035	14856	163.6913	480.6514	0.3239	0.0031	2.1591	0.0603	0.0000	0.0000
4036	14862	157.0384	534.7733	0.0717	0.0027	0.4030	0.1019	17.2057	29.8568
4037	14863	149.9138	257.9679	0.0701	0.0028	0.3730	0.1051	0.0000	0.0000
4038	14865	150.5020	71.3967	0.4262	0.0033	2.8679	0.0828	23.1439	30.3378
4039	14867	165.3766	178.5174	0.7058	0.0047	4.7056	0.2338	23.8329	27.5305
4040	14870	164.7991	564.4573	0.0937	0.0023	0.5719	0.0442	31.2530	22.7777
4041	14871	148.1345	0.0000	0.5312	0.0030	3.6706	0.1824	0.0000	0.0000
4042	14873	154.2162	255.6483	0.2670	0.0026	1.7306	0.0523	0.0000	0.0000
4043	14875	157.8027	910.8019	0.1918	0.0032	1.0843	0.0415	25.5176	36.7826
4044	14877	140.7570	225.0337	0.4409	0.0030	2.8127	0.0498	21.9218	28.3104
4045	14882	154.2245	727.0851	0.1138	0.0022	0.7065	0.0661	0.0000	0.0000
4046	14883	158.7970	0.0000	0.0765	0.0022	0.4301	0.0566	0.0000	0.0000
4047	14884	142.2287	988.6987	0.0924	0.0023	0.6103	0.1103	0.0000	0.0000
4048	14885	149.8663	143.6216	0.1039	0.0024	0.5773	0.0491	0.0000	0.0000
4049	14894	149.3640	620.7804	0.1079	0.0024	0.5960	0.0812	35.5714	29.6576
4050	14903	148.0952	644.6150	0.1289	0.0028	0.8086	0.0612	28.2196	36.2633
4051	14906	148.9073	162.0789	0.5093	0.0024	2.9055	0.1247	25.6880	21.6851
4052	14909	148.6552	0.0000	0.1688	0.0028	0.9597	0.1422	33.3183	30.3121
4053	14912	160.2692	618.9992	0.1702	0.0025	0.9459	0.0408	28.3004	34.4767
4054	14913	164.3008	177.4799	0.3658	0.0086	2.0651	0.5001	21.8381	25.1428
4055	14916	143.8380	156.5200	0.3970	0.0061	2.2358	0.1843	27.0685	22.6163
4056	14918	162.7054	706.1449	0.3343	0.0022	1.8797	0.0537	25.1961	32.3619
4057	14921	141.1851	154.5181	0.5474	0.0038	3.1127	0.1351	25.9331	26.6994
4058	14925	163.5922	920.9519	0.0638	0.0025	0.3597	0.0347	21.6020	21.4018
4059	14928	161.0712	0.0000	0.1835	0.0024	1.0311	0.1593	30.8849	22.6827
4060	14930	155.7863	0.0000	0.1192	0.0030	0.6654	0.1169	33.2112	24.7540
4061	14931	141.8620	0.0000	0.0989	0.0021	0.5513	0.0503	0.0000	0.0000
4062	14934	144.7764	637.5027	0.2859	0.0023	1.5653	0.0555	0.0000	0.0000
4063	14935	155.6365	164.2696	0.0743	0.0023	0.4050	0.0391	21.5903	19.4600
4064	14936	157.4639	976.7112	0.1452	0.0030	0.9724	0.0469	29.2303	33.2582
4065	14937	149.9772	542.5826	0.1488	0.0022	0.8566	0.0564	0.0000	0.0000
4066	14938	152.9203	578.0362	0.3872	0.0022	2.3743	0.0583	27.5974	29.6457
4067	14940	159.7400	532.5735	0.0831	0.0025	0.4713	0.0452	24.1398	36.9929
4068	14941	141.9440	0.0000	0.3655	0.0028	2.3300	0.0816	0.0000	0.0000
4069	14942	155.8535	0.0000	0.1655	0.0028	1.1068	0.0916	21.9887	16.1860
4070	14947	142.9394	858.6528	0.7534	0.0025	4.8119	0.0530	0.0000	0.0000
4071	14957	151.7520	0.0000	0.0906	0.0025	0.5204	0.0773	30.8378	35.8652
4072	14958	161.9463	132.1641	0.1236	0.0029	0.6806	0.0469	19.6316	32.2530
4073	14959	145.7533	158.6934	0.5963	0.0047	4.1295	0.1883	24.0525	26.4915
4074	14962	146.1813	847.5246	0.0784	0.0025	0.4449	0.0486	30.6869	39.4701
4075	14966	142.0765	396.7878	0.1040	0.0026	0.7226	0.1360	27.5105	18.7018
4076	14971	160.9081	0.0000	0.1440	0.0020	0.7836	0.0612	30.4062	33.6754
4077	14972	157.3217	254.3795	0.0792	0.0031	0.4309	0.1306	26.4646	36.1650
4078	14973	142.8655	325.5328	0.2180	0.0028	1.2395	0.1623	0.0000	0.0000
4079	14980	163.9028	0.0000	0.5696	0.0025	3.3370	0.1442	25.8434	31.2989
4080	14985	146.5372	819.1755	0.5382	0.0023	3.0846	0.0363	26.3596	31.5117
4081	14987	146.7215	0.0000	0.1179	0.0020	0.6866	0.0754	28.7199	17.9654
4082	14990	147.2709	661.9352	0.3420	0.0023	2.3323	0.0434	23.2897	32.7929
4083	14991	162.3352	176.3473	0.5499	0.0031	3.2017	0.0897	28.0930	23.3707
4084	14993	142.6599	470.2582	0.0734	0.0031	0.4114	0.0833	29.8445	17.5869
4085	14995	148.6559	349.4622	0.0744	0.0024	0.4088	0.0476	0.0000	0.0000
4086	15001	141.3755	634.8952	0.0788	0.0027	0.4288	0.0890	23.0369	19.8458
4087	15006	142.6857	216.5224	0.0839	0.0024	0.4589	0.0493	19.3616	31.6156
4088	15010	161.1912	174.1272	0.2583	0.0070	1.4288	0.3288	19.9692	28.2345
4089	15012	159.7170	531.7604	0.0763	0.0024	0.4228	0.0466	20.2596	18.3041
4090	15014	155.0915	412.4485	0.2509	0.0028	1.6887	0.0632	0.0000	0.0000
4091	15018	152.2367	603.0090	0.0709	0.0024	0.4350	0.0574	33.8140	35.1305
4092	15020	154.8338	518.2001	0.1813	0.0022	1.2507	0.0403	26.0481	33.3376
4093	15021	154.5234	168.1140	0.5717	0.0093	3.8178	0.4899	22.4163	26.4858
4094	15034	157.9463	0.0000	0.0700	0.0031	0.4094	0.0768	0.0000	0.0000
4095	15036	155.5148	844.6283	0.2878	0.0026	1.5740	0.0723	30.7929	25.6217
4096	15040	155.7860	136.0764	0.5802	0.0024	3.2892	0.0808	28.7514	27.3975
4097	15042	157.9215	171.0287	0.5327	0.0092	3.0488	0.4476	21.6067	26.2544
4098	15044	147.9048	0.0000	0.0741	0.0024	0.4681	0.0714	35.3511	19.7027
4099	15045	144.5364	0.0000	0.6375	0.0022	4.1328	0.0440	26.2159	29.2346
4100	15048	149.1109	162.6571	0.3013	0.0023	1.8993	0.0758	29.7890	23.7915
4101	15051	151.1600	463.3204	0.1551	0.0025	0.8847	0.0807	22.8750	35.8896
4102	15055	144.2035	608.6809	0.1103	0.0026	0.7384	0.0518	32.3561	26.1258
4103	15058	150.0161	0.0000	0.7072	0.0031	4.2481	0.0987	19.1054	27.7876
4104	15066	153.1633	0.0000	0.0698	0.0021	0.3772	0.0875	21.6467	17.2672
4105	15067	148.7611	787.0309	0.5290	0.0023	3.0937	0.0506	25.2085	32.8967
4106	15072	152.9933	834.3794	0.0959	0.0022	0.5826	0.0955	17.7162	29.7418
4107	15075	141.9087	651.1135	0.0918	0.0026	0.6452	0.0546	0.0000	0.0000
4108	15081	156.6587	333.6116	0.3801	0.0036	2.1036	0.0585	0.0000	0.0000
4109	15086	156.7234	170.7186	0.6096	0.0025	3.5685	0.0906	28.6737	26.0322
4110	15090	162.9046	236.0109	0.1105	0.0025	0.6306	0.1036	31.7382	31.5781
4111	15091	152.8731	170.6759	0.3499	0.0026	1.9917	0.0431	24.3757	32.4304
4112	15092	145.6721	840.2570	0.0725	0.0034	0.4182	0.1637	17.7176	20.5012
4113	15094	156.2333	405.5968	0.2778	0.0029	1.7961	0.0550	25.9982	20.9955
4114	15099	152.1354	531.9404	0.1591	0.0023	1.0515	0.0526	0.0000	0.0000
4115	15101	144.2913	276.3707	0.1604	0.0036	0.9125	0.0520	0.0000	0.0000
4116	15103	144.8300	344.9879	0.1258	0.0022	0.7108	0.1387	26.9196	34.1101
4117	15104	154.5319	502.5720	0.0662	0.0031	0.3640	0.0481	34.3322	26.6535
4118	15105	162.9917	661.2111	0.0901	0.0022	0.5191	0.1029	31.8151	33.8020
4119	15107	158.2948	258.1323	0.1684	0.0027	0.9217	0.0419	0.0000	0.0000
4120	15109	151.2230	0.0000	0.1163	0.0023	0.6702	0.2490	15.7602	34.6902
4121	15111	162.1925	0.0000	0.1278	0.0028	0.8270	0.1065	15.8527	28.6916
4122	15112	150.4704	0.0000	0.2212	0.0027	1.2540	0.2060	0.0000	0.0000
4123	15115	155.6151	168.2439	0.7060	0.0048	4.1486	0.2274	27.4276	23.3370
4124	15117	146.3706	0.0000	0.1781	0.0031	1.1249	0.1423	0.0000	0.0000
4125	15121	147.6521	160.4959	0.2968	0.0089	1.6687	0.4109	22.2530	25.3333
4126	15123	158.0767	0.0000	0.5287	0.0036	2.9675	0.2203	28.5018	24.5239
4127	15125	141.6490	295.4680	0.1155	0.0030	0.6478	0.0895	24.4484	15.7783
4128	15133	143.0569	0.0000	0.4894	0.0025	2.7824	0.0400	31.5196	26.0900
4129	15135	151.0304	924.3224	0.5579	0.0023	3.6957	0.0413	25.3814	29.4302
4130	15138	141.5266	311.0642	0.6204	0.0025	3.6032	0.1593	18.6586	34.6974
4131	15139	147.0267	933.2877	0.1017	0.0033	0.5798	0.1113	25.5389	37.1380
4132	15350	156.0152	379.7730	0.1057	0.0025	0.6364	0.0490	0.0000	0.0000
4133	15353	161.0019	675.0400	0.2043	0.0025	1.1636	0.0828	24.7087	19.4747
4134	15354	142.7460	521.8645	0.1418	0.0029	0.7968	0.0370	0.0000	0.0000
4135	15355	140.8119	590.4795	0.1093	0.0028	0.5979	0.0889	33.4271	25.1542
4136	15357	159.2491	537.1128	0.3485	0.0024	1.9657	0.0605	31.8398	26.0306
4137	15358	142.9702	156.0217	0.3641	0.0068	2.3707	0.3965	0.0000	0.0000
4138	15360	161.1800	0.0000	0.1445	0.0033	0.8469	0.0733	19.1202	25.7565
4139	15361	148.5806	451.7950	0.1122	0.0024	0.6939	0.0346	31.6950	29.9684
4140	15364	155.5107	0.0000	0.1712	0.0039	0.9526	0.2249	21.1393	23.2361
4141	15369	157.3750	169.7727	0.5638	0.0045	3.2808	0.2561	23.3153	29.0705
4142	15371	165.1023	0.0000	0.1997	0.0032	1.5414	0.1362	27.1413	34.3976
4143	15377	164.7942	892.8095	0.0993	0.0027	0.5423	0.0633	0.0000	0.0000
4144	15378	151.9021	0.0000	0.1618	0.0025	1.0346	0.0496	26.5187	21.5497
4145	15382	155.1742	509.4231	0.4645	0.0020	2.6390	0.0708	0.0000	0.0000
4146	15383	141.8550	833.7013	0.3760	0.0028	2.1737	0.1021	29.9578	29.3985
4147	15384	145.9441	258.3054	0.3156	0.0042	1.7750	0.0696	21.3716	22.3426
4148	15388	148.5654	73.1987	0.0844	0.0024	0.4828	0.0440	0.0000	0.0000
4149	15391	163.3672	241.2953	0.5749	0.0020	3.3066	0.0480	30.3206	28.0300
4150	15395	148.4749	619.5613	0.1240	0.0031	0.7180	0.1041	32.4043	27.4191
4151	15396	153.2469	0.0000	0.3861	0.0023	2.1860	0.1011	26.9155	22.0127
4152	15397	152.2306	171.9806	0.1207	0.0027	0.6714	0.0612	27.2389	19.9778
4153	15398	150.7704	924.2717	0.4038	0.0032	2.2825	0.0859	25.6566	30.0035
4154	15405	161.1412	103.4881	0.1533	0.0024	0.8657	0.0871	33.7635	28.0027
4155	15406	150.9842	163.8697	0.3027	0.0046	1.7047	0.3331	23.7430	25.1341
4156	15409	145.3621	982.5433	0.0860	0.0028	0.4963	0.0514	34.7717	27.1968
4157	15412	163.8926	646.3393	0.0890	0.0033	0.5065	0.0903	0.0000	0.0000
4158	15414	142.7852	0.0000	0.0893	0.0027	0.5771	0.0560	23.8298	22.1027
4159	15419	160.3132	832.3109	0.1002	0.0029	0.5916	0.0494	36.1283	32.6740
4160	15420	165.6425	125.4364	0.4228	0.0028	2.8479	0.1526	29.7651	31.1250
4161	15423	157.6816	877.0397	0.1134	0.0032	0.7545	0.0594	30.0529	33.0532
4162	15426	145.9361	456.4219	0.0735	0.0023	0.4030	0.0893	12.7159	23.5038
4163	15429	160.2029	253.9293	0.0965	0.0020	0.5805	0.1113	0.0000	0.0000
4164	15432	164.6444	162.6349	0.1159	0.0024	0.7648	0.0504	35.0472	30.1936
4165	15433	152.7095	378.6277	0.6068	0.0024	3.5755	0.0564	26.3071	30.2550
4166	15436	150.3650	321.9519	0.1237	0.0021	0.6879	0.0893	19.0326	25.1528
4167	15438	145.2111	776.8081	0.0829	0.0025	0.4507	0.0521	26.8433	16.3806
4168	15439	150.9949	0.0000	0.0774	0.0031	0.4673	0.1823	20.9252	36.1892
4169	15441	164.1953	177.2358	0.5242	0.0120	3.2609	0.6160	22.7735	26.4759
4170	15454	146.2794	0.0000	0.0698	0.0024	0.3901	0.0418	0.0000	0.0000
4171	15466	159.1828	845.7961	0.5485	0.0032	3.0817	0.0559	0.0000	0.0000
4172	15467	150.3696	163.4793	0.4193	0.0029	2.8102	0.1031	25.0995	23.7145
4173	15468	142.5131	374.2435	0.4309	0.0024	2.4582	0.0474	29.5698	24.7196
4174	15470	150.3169	872.5160	0.0866	0.0031	0.4633	0.0798	29.2651	35.7138
4175	15471	156.9227	268.1264	0.1582	0.0023	0.8866	0.0546	31.3914	31.1606
4176	15472	145.5563	740.0764	0.3406	0.0022	2.2352	0.1180	19.1377	31.3789
4177	15473	141.3552	153.6298	0.3731	0.0034	2.3501	0.1654	27.6163	22.7211
4178	15479	147.0661	0.0000	0.1403	0.0027	0.8778	0.0756	0.0000	0.0000
4179	15485	141.7023	0.0000	0.1832	0.0033	1.4639	0.2448	20.8728	29.2532
4180	15487	147.6532	32.7191	0.0872	0.0022	0.5007	0.0367	33.3335	23.9249
4181	15488	159.9132	501.8538	0.1052	0.0032	0.5881	0.0548	28.4512	21.3468
4182	15491	163.1324	169.3156	0.1696	0.0021	1.1180	0.0690	30.8892	30.7231
4183	15498	140.8117	777.2727	0.0615	0.0027	0.3272	0.1049	19.3819	21.2411
4184	15502	156.7069	742.3915	0.2056	0.0026	1.1517	0.0581	20.9218	21.5173
4185	15514	153.4199	493.3848	0.0712	0.0024	0.3938	0.0500	0.0000	0.0000
4186	15515	154.6772	109.5455	0.2609	0.0027	1.4865	0.0509	30.9056	31.1973
4187	15516	146.5960	0.0000	0.1008	0.0026	0.5693	0.0703	15.3589	36.4799
4188	15517	160.2052	172.9818	0.2374	0.0072	1.3561	0.3254	21.9890	26.2981
4189	15518	158.9142	357.8638	0.5257	0.0021	3.5942	0.0447	11.5918	2.2289
4190	15519	164.4425	707.2871	0.0984	0.0025	0.7251	0.0643	32.4605	23.7057
4191	15520	149.9291	163.3134	0.6668	0.0049	3.9315	0.1572	26.9393	24.6705
4192	15522	155.4317	314.8716	0.1638	0.0023	1.1324	0.0452	19.0961	30.3918
4193	15524	164.0671	0.0000	0.2771	0.0021	1.6114	0.1262	22.9516	31.2905
4194	15526	161.6757	973.4026	0.2926	0.0024	1.6211	0.0887	25.2110	35.2198
4195	15527	156.0793	0.0000	0.5642	0.0039	3.2016	0.0707	0.0000	0.0000
4196	15528	151.7020	315.1144	0.4979	0.0024	3.0765	0.0587	22.7219	24.6490
4197	15530	163.2821	527.0526	0.0893	0.0026	0.5617	0.0639	0.0000	0.0000
4198	15535	151.1120	831.9072	0.1048	0.0020	0.7000	0.0587	0.0000	0.0000
4199	15536	159.0570	0.0000	0.0908	0.0024	0.5030	0.0841	0.0000	0.0000
4200	15538	157.4018	428.3814	0.0868	0.0023	0.5540	0.1405	0.0000	0.0000
4201	15544	161.1250	739.8915	0.5782	0.0023	3.3683	0.1023	28.6112	24.4396
4202	15546	163.6876	706.2545	0.0960	0.0033	0.7170	0.0502	32.3474	26.7859
4203	15548	164.1662	177.3708	0.2347	0.0168	1.5438	0.9053	0.0000	0.0000
4204	15549	161.7014	422.3174	0.5462	0.0023	3.6278	0.0387	24.9817	31.4244
4205	15551	141.3131	874.8597	0.5640	0.0028	3.2933	0.1221	0.0000	0.0000
4206	15555	143.2862	581.4990	0.0700	0.0020	0.3887	0.0775	20.2254	23.1281
4207	15557	144.5112	553.9275	0.0633	0.0029	0.3531	0.1817	36.6828	16.4014
4208	15558	142.1118	590.1375	0.1220	0.0029	0.8308	0.0502	30.9641	20.1483
4209	15564	147.0723	98.0294	0.3266	0.0023	1.8464	0.0489	0.0000	0.0000
4210	15567	165.0336	533.3910	0.7522	0.0023	4.3795	0.0953	27.2199	23.6940
4211	15573	145.9227	299.5870	0.1832	0.0025	1.0143	0.0702	20.4984	20.5199
4212	15574	160.7054	174.3595	0.5174	0.0041	2.9824	0.1561	22.4319	28.1716
4213	15577	160.9189	560.2739	0.1432	0.0023	0.7831	0.1394	37.0474	34.9218
4214	15579	141.1062	739.0631	0.0729	0.0025	0.4317	0.0519	20.0078	33.3054
4215	15581	165.2338	533.7858	0.1438	0.0030	0.7709	0.0453	21.1400	35.2642
4216	15582	160.3679	983.5894	0.0799	0.0022	0.4494	0.0489	31.2933	31.4304
4217	15584	159.5502	0.0000	0.1358	0.0029	0.7637	0.1440	22.6808	34.2658
4218	15586	157.6276	169.7045	0.4390	0.0037	2.5019	0.1755	0.0000	0.0000
4219	15587	146.2282	0.0000	0.0804	0.0020	0.4534	0.1084	8.2265	22.6608
4220	15591	159.7596	24.1673	0.1019	0.0024	0.5592	0.1384	34.5961	25.4082
4221	15592	154.1337	260.9444	0.3935	0.0022	2.6581	0.0443	29.5147	32.0898
4222	15593	157.8778	171.4378	0.4014	0.0033	2.2488	0.1131	27.1603	27.0337
4223	15594	164.5748	700.0079	0.2141	0.0030	1.2168	0.1284	0.0000	0.0000
4224	15595	152.6260	0.0000	0.0987	0.0025	0.6945	0.0454	18.1175	28.4877
4225	15602	161.8957	843.4375	0.0716	0.0020	0.3917	0.0793	0.0000	0.0000
4226	15607	158.7030	0.0000	0.4747	0.0026	2.7202	0.0529	27.4815	26.8732
4227	15608	143.0902	721.6467	0.1517	0.0033	0.8626	0.1404	0.0000	0.0000
4228	15612	163.0647	176.2353	0.4482	0.0143	2.8427	0.6634	20.8051	28.0367
4229	15613	160.3260	708.7999	0.1489	0.0027	0.8348	0.1184	21.9982	32.5048
4230	15615	140.7910	621.3128	0.1231	0.0024	0.7221	0.0428	0.0000	0.0000
4231	15616	156.7903	707.8731	0.5226	0.0026	3.0219	0.0479	23.8340	31.7440
4232	15617	151.0671	164.4716	0.4503	0.0039	2.5344	0.3033	25.3471	27.9322
4233	15623	143.6286	0.0000	0.2057	0.0021	1.3800	0.0885	23.7397	32.8574
4234	15628	163.0234	176.1827	0.5555	0.0098	3.4765	0.5063	22.5561	26.6829
4235	15629	143.4369	156.4575	0.1657	0.0048	0.9306	0.2703	0.0000	0.0000
4236	15633	151.5982	168.6856	0.3209	0.0034	2.0610	0.2590	0.0000	0.0000
4237	15634	148.4273	161.9520	0.5055	0.0057	2.8988	0.2712	27.2147	22.9962
4238	15637	151.2519	164.3539	0.3575	0.0045	2.4385	0.2273	20.0404	26.2766
4239	15638	142.8253	39.5091	0.5110	0.0017	2.9534	0.0445	29.6818	28.3138
4240	15640	147.4286	160.1631	0.5930	0.0058	3.9127	0.3305	24.5558	25.5613
4241	15643	163.1445	176.3333	0.5729	0.0075	3.2744	0.5300	0.0000	0.0000
4242	15644	147.0948	735.6032	0.4429	0.0021	2.9806	0.0392	27.2573	31.0491
4243	15649	154.2118	588.0796	0.0784	0.0029	0.4341	0.0736	27.1635	35.6744
4244	15654	160.1629	0.0000	0.6226	0.0023	3.6272	0.0512	23.4218	29.3557
4245	15656	143.8532	0.0000	0.0819	0.0028	0.5850	0.0740	18.2801	25.2644
4246	15671	160.6337	173.9142	0.5188	0.0040	3.0005	0.1442	0.0000	0.0000
4247	15672	142.4562	155.5165	0.6838	0.0039	3.9689	0.1478	30.0700	25.4847
4248	15674	154.8232	168.7182	0.6273	0.0034	3.6541	0.1132	0.0000	0.0000
4249	15678	163.4008	623.0849	0.0852	0.0025	0.4784	0.0851	24.4122	20.6797
4250	15689	157.7574	170.9692	0.2295	0.0076	1.2799	0.3793	22.5837	25.6701
4251	15690	148.3032	0.0000	0.0724	0.0021	0.3990	0.0822	32.3880	23.4129
4252	15693	141.0019	653.2196	0.2691	0.0026	1.5205	0.0672	30.2944	32.3421
4253	15694	150.4579	0.0000	0.1889	0.0027	1.1716	0.1570	32.2627	27.3118
4254	15697	163.1198	575.0270	0.0748	0.0025	0.4438	0.0621	0.0000	0.0000
4255	15700	159.0033	171.8965	0.4535	0.0038	3.0370	0.1695	27.3194	24.9184
4256	15702	161.9668	664.8344	0.1948	0.0022	1.1181	0.0479	24.6390	33.3728
4257	15712	151.9361	940.1015	0.0917	0.0027	0.5514	0.0878	32.6698	22.7022
4258	15715	152.8228	651.4813	0.3358	0.0026	1.8784	0.1179	29.6390	27.4237
4259	15716	142.9594	0.0000	0.2599	0.0027	1.4474	0.1569	29.5041	26.3456
4260	15720	158.4886	747.9758	0.1931	0.0026	1.0866	0.0490	21.9117	22.0593
4261	15724	146.6145	329.2337	0.3409	0.0023	1.9447	0.1344	0.0000	0.0000
4262	15729	150.5535	793.2514	0.5597	0.0032	3.6011	0.1652	24.1448	30.6200
4263	15730	141.3085	0.0000	0.4187	0.0025	2.3416	0.0892	24.6919	31.2913
4264	15735	143.4893	459.7367	0.5938	0.0029	3.9046	0.0697	22.2541	29.5146
4265	15743	160.8412	105.5120	0.2020	0.0031	1.2024	0.1379	0.0000	0.0000
4266	15745	146.6749	172.3474	0.1168	0.0024	0.6468	0.0390	33.8129	27.1783
4267	15749	161.5237	0.0000	0.5550	0.0029	3.1904	0.1317	0.0000	0.0000
4268	15750	161.5268	217.7794	0.1312	0.0027	0.7363	0.0685	0.0000	0.0000
4269	15751	150.6532	241.8672	0.5755	0.0027	3.9363	0.0629	0.0000	0.0000
4270	15755	141.0585	419.6578	0.3246	0.0030	2.3163	0.1432	27.0145	31.9073
4271	15757	158.9716	27.5281	0.0897	0.0036	0.4824	0.3477	0.0000	0.0000
4272	15767	162.8818	0.0000	0.0767	0.0020	0.4880	0.0223	0.0000	0.0000
4273	15770	157.6399	223.3377	0.1493	0.0029	0.8662	0.0598	30.8436	33.4731
4274	15772	163.8537	0.0000	0.0705	0.0025	0.3966	0.0507	30.6382	32.3020
4275	15774	144.9976	158.3068	0.4213	0.0034	2.3531	0.1712	26.4049	28.6448
4276	15777	164.0200	0.0000	0.3010	0.0028	1.9452	0.1097	26.3347	32.0539
4277	15780	146.2897	158.3033	0.4767	0.0045	2.7583	0.2322	23.4847	24.8010
4278	15784	158.3089	122.5179	0.0876	0.0027	0.5576	0.0580	21.6865	20.4510
4279	15786	165.2918	990.0217	0.2214	0.0027	1.2354	0.0629	0.0000	0.0000
4280	15790	153.0649	0.0000	0.0703	0.0019	0.3748	0.0535	34.6147	29.6534
4281	15795	154.9210	168.0953	0.1603	0.0071	0.9043	0.2769	18.7308	28.1790
4282	15797	161.3654	940.3028	0.2699	0.0027	1.5302	0.0506	0.0000	0.0000
4283	15800	148.6892	0.0000	0.3210	0.0023	1.7716	0.0563	0.0000	0.0000
4284	15805	158.7739	0.0000	0.1492	0.0025	0.8370	0.0984	0.0000	0.0000
4285	15806	143.5503	567.0198	0.1034	0.0031	0.5901	0.0606	35.1069	31.7205
4286	15809	162.8270	0.0000	0.0947	0.0023	0.6333	0.0769	21.9329	20.2933
4287	15813	155.1710	0.0000	0.3292	0.0024	2.0460	0.1249	29.0671	23.1843
4288	15816	163.0450	176.1912	0.4969	0.0064	2.8359	0.2814	21.8282	25.1293
4289	15817	158.0519	171.4990	0.1728	0.0038	1.2066	0.1195	19.2563	25.8161
4290	15819	158.9778	172.1067	0.5594	0.0062	3.1979	0.2586	25.3635	26.3788
