No	EventID	REF_MCP_timestamp	DUT_MCP_timestamp	REF_MCP_maxY	DUT_MCP_maxY	REF_MCP_e_peak	DUT_MCP_e_peak	TrackerX	TrackerY	
781	76900	21.6561	1.9787	0.1495	0.0566	4.3504	1.7876	23.6854	19.8623
782	76903	22.2759	2.4547	0.1084	0.0915	3.1677	3.5630	28.5747	28.3610
783	76906	21.7136	1.9846	0.1306	0.0534	3.6794	1.9571	30.8035	22.1605
784	76912	22.3525	2.5395	0.1360	0.1621	4.0286	6.4220	0.0000	0.0000
785	76917	22.2989	2.4844	0.1245	0.1484	3.6002	5.8849	0.0000	0.0000
786	76919	22.2377	2.4165	0.1495	0.1237	4.1643	4.9733	0.0000	0.0000
787	76930	22.2499	2.4231	0.1500	0.1446	4.4148	5.1929	23.7663	25.0159
788	76940	22.2123	2.3875	0.1496	0.1363	4.2163	5.6307	0.0000	0.0000
789	76952	21.6396	1.9630	0.1351	0.0498	3.9562	1.6585	0.0000	0.0000
790	76956	22.1520	2.3545	0.1960	0.1031	5.4041	3.6942	20.9954	24.5780
791	76960	22.2920	2.4835	0.1344	0.1431	3.9024	6.5370	21.9507	29.2474
792	76961	22.4340	2.5704	0.1521	0.1593	4.3496	6.0909	25.2617	26.4336
793	76965	22.4026	2.5570	0.1682	0.1390	4.6865	5.6365	0.0000	0.0000
794	76966	22.2204	2.4155	0.0937	0.1185	2.7584	5.2794	29.2668	28.9006
795	76976	21.8425	2.1082	0.1367	0.0669	3.9649	2.5316	0.0000	0.0000
796	76987	22.4642	2.6089	0.1277	0.2009	3.6935	8.7692	22.7543	23.4125
797	76999	21.6649	2.0859	0.1054	0.0509	2.9582	2.2487	0.0000	0.0000
798	77015	22.2172	2.4087	0.1396	0.1435	4.1130	5.1072	27.0755	27.8202
799	77026	22.2825	2.4487	0.1508	0.1792	4.2358	7.8061	24.0785	25.7377
800	77029	21.7842	2.0626	0.1062	0.0568	3.1424	1.9182	24.5085	30.9012
801	77050	21.7950	2.0848	0.1594	0.0614	4.6484	2.4662	22.0598	24.3899
802	77063	21.7260	1.9669	0.1344	0.0574	3.9055	2.9813	26.1228	21.0732
803	77070	21.5044	1.9456	0.1244	0.0426	3.5397	1.3820	32.1147	25.0340
804	77083	21.6733	1.9609	0.1397	0.0534	4.0002	2.0492	0.0000	0.0000
805	77085	22.1812	2.3930	0.1363	0.1308	3.9540	5.2699	23.7229	26.6595
806	77087	21.5345	1.8014	0.1178	0.0457	3.4935	1.8321	0.0000	0.0000
807	77095	22.0899	2.2470	0.1278	0.0866	3.6530	3.2319	22.6728	29.2264
808	77096	22.3774	2.5549	0.1219	0.2033	3.4552	8.1228	30.0992	21.8432
809	77103	22.1930	2.4300	0.1176	0.1143	3.3605	4.6793	25.5014	31.3718
810	77115	22.2445	2.4568	0.1442	0.1273	4.0988	5.0612	25.7720	21.6076
811	77120	22.3293	2.5755	0.1777	0.1610	5.1986	5.6678	31.2123	26.9074
812	77124	22.0707	2.3009	0.1375	0.0871	4.0821	3.2851	20.5965	25.3184
813	77130	22.2397	2.4197	0.1286	0.0943	3.6470	3.6123	29.9817	27.9186
814	77146	22.1898	2.4165	0.1588	0.1255	4.4722	5.0753	21.9526	22.5214
815	77158	22.2663	2.4447	0.1447	0.2089	4.1570	7.6112	25.0829	22.0680
816	77159	22.3135	2.5004	0.1322	0.1867	3.8125	7.3868	27.6252	26.5724
817	77165	22.1874	2.4036	0.1120	0.1130	3.3443	3.6903	27.8513	30.7051
818	77169	22.3052	2.5021	0.1412	0.1616	4.0479	6.4480	26.1894	25.6746
819	77178	21.7391	2.0382	0.2232	0.0541	6.1019	1.8937	24.9577	31.9901
820	77181	22.0366	2.2434	0.1467	0.0833	4.3437	3.0457	25.4389	19.9932
821	77219	22.3234	2.4782	0.1174	0.1359	3.4923	5.8225	27.9468	29.6778
822	77227	22.0350	2.2257	0.1515	0.0695	4.4349	2.6188	28.3871	29.4150
823	77229	22.3553	2.5318	0.1192	0.1486	3.3928	6.1507	19.8756	30.5459
824	77231	22.4554	2.6406	0.1339	0.1738	3.9895	7.2442	27.2245	22.8095
825	77234	22.0991	2.2948	0.1270	0.0711	3.6704	2.9157	21.3566	31.1355
826	77242	22.1152	2.3230	0.1261	0.0685	3.6890	2.4560	28.4449	20.6760
827	77246	21.8133	2.0294	0.1405	0.0525	3.8849	2.1747	29.3099	20.5224
828	77251	22.3954	2.5996	0.1281	0.1852	3.6942	7.6277	29.1092	27.6130
829	77254	22.2651	2.4399	0.1616	0.1174	4.5285	4.6699	0.0000	0.0000
830	77259	21.9315	2.0905	0.1309	0.0696	3.9217	3.0977	25.8428	29.8695
831	77266	22.4229	2.5807	0.1366	0.1297	3.9240	5.2472	26.8532	25.5260
832	77269	22.3537	2.5267	0.1375	0.1509	3.9878	5.7058	30.2477	27.8224
833	77272	22.3352	2.4908	0.1149	0.1865	3.2623	7.8643	23.3015	26.6644
834	77299	21.8187	2.0696	0.1190	0.0626	3.4087	2.8483	28.0063	30.6088
835	77310	22.2348	2.4507	0.1394	0.1643	4.0313	6.2284	22.3632	28.6029
836	77314	22.2704	2.4267	0.1335	0.1515	3.7048	6.5204	25.0034	23.3253
837	77317	22.0721	2.3134	0.1246	0.0817	3.5122	3.1653	29.8953	21.0366
838	77318	22.3432	2.5334	0.1427	0.1624	3.9966	6.9678	0.0000	0.0000
839	77319	22.2508	2.4514	0.1403	0.1508	4.0158	5.5425	23.0094	27.1912
840	77326	22.1857	2.3658	0.1204	0.0828	3.5423	3.2519	22.0813	25.1563
841	77335	21.4032	1.7084	0.1881	0.0460	5.3675	1.4867	31.2794	29.3630
842	77336	22.4191	2.5942	0.1496	0.2100	4.3185	8.0544	24.4142	24.7049
843	77346	21.9544	2.1275	0.1430	0.0681	4.1152	3.0124	0.0000	0.0000
844	77355	22.0950	2.3028	0.1288	0.0913	3.9260	3.6050	28.7778	25.9202
845	77363	21.8536	2.0636	0.1321	0.0644	3.8468	2.5369	0.0000	0.0000
846	77365	22.1789	2.3504	0.2343	0.1351	6.5970	5.2806	30.2527	25.8651
847	77385	22.4918	2.6810	0.1494	0.2246	4.3360	8.5998	29.1989	23.7932
848	77386	22.0660	2.2539	0.1135	0.0835	3.2647	3.0170	28.8280	28.4133
849	77391	21.6476	2.0362	0.1409	0.0554	3.9374	1.8305	20.7059	20.0946
850	77397	22.0877	2.2932	0.1039	0.0847	3.0746	3.1176	29.8025	30.6991
851	77416	22.1306	2.3142	0.0897	0.0741	2.5562	3.3071	27.6893	30.8075
852	77423	22.3635	2.5309	0.1274	0.1360	3.7058	5.6225	21.6792	24.6621
853	77431	22.2690	2.4516	0.1246	0.1043	3.5317	3.8093	0.0000	0.0000
854	77447	22.0458	2.2723	0.1500	0.1064	4.3065	3.8002	0.0000	0.0000
855	77466	21.8709	2.0600	0.2052	0.0589	5.8323	2.3288	30.2765	23.1221
856	77467	21.5725	1.9315	0.1099	0.0517	3.2361	1.6558	32.7726	27.1136
857	77472	22.2955	2.4812	0.1171	0.2221	3.3623	9.4298	28.1450	30.2100
858	77485	21.6784	2.0290	0.1173	0.0566	3.3818	1.9891	20.1347	23.3576
859	77490	22.1866	2.3828	0.1719	0.1507	4.9327	5.7493	25.2074	21.7799
860	77499	22.2586	2.4620	0.1198	0.1313	3.4420	5.5242	27.8529	27.1705
861	77535	22.2277	2.4392	0.1153	0.1346	3.3146	5.3136	21.7715	29.6359
862	77537	22.3407	2.5297	0.1260	0.1123	3.7179	4.2575	0.0000	0.0000
863	77541	22.2180	2.3900	0.1640	0.1462	4.7571	5.3664	24.8713	28.3704
864	77558	22.4902	2.6450	0.1358	0.2364	3.9703	9.8047	23.9427	26.9089
865	77564	22.2151	2.4184	0.1418	0.0990	4.0610	3.7203	20.8836	23.6350
866	77569	22.1800	2.3554	0.1209	0.1051	3.5209	4.2157	23.9428	26.9593
867	77574	21.6697	1.9093	0.1463	0.0461	4.2005	1.7344	20.3560	27.0300
868	77580	22.3504	2.5345	0.1232	0.1850	3.6101	8.3909	0.0000	0.0000
869	77581	22.3592	2.5401	0.1316	0.1638	3.7288	6.2075	27.2368	28.8138
870	77595	21.9994	2.2238	0.1092	0.0786	3.0646	2.8039	30.8951	25.9438
871	77596	22.3470	2.4965	0.1468	0.1928	4.1769	8.3812	23.3814	28.0490
872	77608	21.7044	1.9905	0.1241	0.0443	3.6132	1.7204	31.8758	26.2778
873	77622	22.2934	2.4584	0.1266	0.1579	3.7715	6.7185	22.7292	23.0043
874	77630	22.0867	2.2998	0.1852	0.0935	5.2267	3.6580	22.4218	23.1328
875	77637	22.3847	2.5670	0.1460	0.1672	4.1147	6.4314	0.0000	0.0000
876	77642	22.0299	2.2768	0.1224	0.0711	3.6844	3.4708	20.3809	30.8784
877	77662	22.3112	2.4383	0.1530	0.1374	4.1910	5.2326	0.0000	0.0000
878	77667	21.9683	2.3128	0.1776	0.0936	5.0058	3.3217	31.0041	19.7093
879	77670	22.4840	2.5976	0.1215	0.2501	3.6067	9.7052	23.5068	25.3925
880	77685	22.0095	2.2345	0.1183	0.0639	3.3828	2.8943	20.8583	30.4218
881	77690	21.9617	2.1891	0.1190	0.0615	3.2808	2.3136	32.1433	25.3989
882	77693	22.4709	2.6074	0.1040	0.2881	2.9695	11.5249	23.8861	27.0973
883	77713	22.0993	2.2559	0.1019	0.0870	2.9560	3.6501	29.0192	29.8692
884	77714	22.2563	2.4257	0.1193	0.1285	3.5612	5.3014	25.4779	24.8622
885	77736	22.0793	2.3466	0.1457	0.0778	4.2072	3.2706	0.0000	0.0000
886	77743	22.1567	2.3387	0.1278	0.1026	3.7507	3.9048	23.7680	30.4277
887	77745	22.4192	2.5765	0.1422	0.1367	4.0394	5.2688	0.0000	0.0000
888	77748	22.0507	2.2727	0.1383	0.0694	3.8801	2.6808	25.2241	31.0960
889	77757	22.1798	2.3959	0.1558	0.1508	4.4531	5.7797	0.0000	0.0000
890	77770	21.6398	1.9393	0.1660	0.0453	4.7631	1.4986	0.0000	0.0000
891	77806	22.4232	2.5716	0.1317	0.2407	3.7125	9.8462	26.7016	21.6084
892	77822	22.5083	2.6701	0.1193	0.1977	3.4870	7.3100	23.6137	29.9064
893	77831	22.3681	2.5369	0.1250	0.0939	3.6796	3.7708	29.5609	29.5862
894	77844	22.3448	2.5153	0.1250	0.1548	3.7129	6.0701	0.0000	0.0000
895	77881	22.3761	2.5487	0.1275	0.2422	3.8109	8.7297	24.2344	25.9317
896	77886	22.2069	2.3540	0.1435	0.1583	4.1761	5.6515	0.0000	0.0000
897	77904	22.2871	2.4816	0.1282	0.1415	3.6523	5.6665	26.3396	23.9109
898	77907	22.1795	2.4033	0.1418	0.0930	4.2178	3.7689	22.4781	22.3292
899	77911	22.3329	2.4500	0.1160	0.1525	3.4165	6.2326	0.0000	0.0000
900	77913	22.1375	2.3205	0.0920	0.0737	2.6692	2.8914	30.3283	27.8883
901	77916	22.3495	2.5393	0.1244	0.1394	3.6113	6.3149	23.3595	21.9128
902	77925	22.1147	2.2922	0.1445	0.1066	4.1774	4.6573	28.5721	22.6031
903	77954	22.3462	2.4869	0.1528	0.1818	4.3356	7.3096	0.0000	0.0000
904	77955	22.4879	2.6400	0.1263	0.3123	3.6101	12.3707	24.6321	23.9094
905	77982	22.1121	2.3017	0.1162	0.1072	3.3908	4.0504	30.8534	29.3374
906	77985	22.2335	2.4119	0.1439	0.1478	4.1693	5.6855	25.6795	26.9673
907	77999	21.7728	2.0400	0.1222	0.0655	3.5036	2.3334	30.2273	29.4199
908	78008	22.2721	2.4411	0.1163	0.1201	3.4445	4.4704	23.1344	30.7853
909	78015	22.1790	2.4638	0.1289	0.1155	3.5508	3.9978	0.0000	0.0000
910	78022	22.2536	2.4153	0.1253	0.1308	3.7087	5.2516	21.3014	28.3886
911	78028	22.2100	2.3975	0.1287	0.1304	3.7085	5.7018	0.0000	0.0000
912	78056	22.2854	2.5111	0.1094	0.1332	3.0245	5.2020	29.2557	28.3206
913	78060	22.2780	2.4331	0.1292	0.1382	3.7533	5.1563	24.3665	26.5393
914	78066	22.1792	2.3681	0.1121	0.0903	3.1542	3.2718	25.5500	31.5187
915	78102	22.2822	2.5015	0.1265	0.1632	3.6100	5.8298	23.0167	28.9593
916	78125	21.8174	2.1152	0.0978	0.0707	2.9416	2.6849	0.0000	0.0000
917	78127	21.7047	2.0292	0.1211	0.0499	3.3779	1.9337	0.0000	0.0000
918	78140	21.8626	2.0543	0.1269	0.0555	3.7840	2.1275	0.0000	0.0000
919	78152	22.4160	2.5461	0.1194	0.1334	3.4233	5.0312	26.6713	24.1900
920	78153	22.4675	2.6463	0.1527	0.1834	4.4140	7.8903	27.9683	25.1198
921	78154	22.1761	2.3869	0.1312	0.1179	3.8422	4.4277	31.2196	25.1593
922	78162	22.3148	2.4738	0.1609	0.1582	4.5669	7.0750	26.9770	23.8870
923	78163	21.6731	1.8996	0.0988	0.0517	2.9854	2.0258	24.8663	32.4523
924	78206	21.4386	1.6533	0.1247	0.0468	3.6340	1.6099	21.2350	27.8695
925	78209	22.2262	2.4334	0.1225	0.1044	3.5676	4.1842	28.8365	22.9402
926	78211	21.6852	1.9945	0.1311	0.0487	3.7714	1.9700	0.0000	0.0000
927	78212	22.2674	2.4471	0.1335	0.1291	3.8578	5.0596	29.6916	28.9734
928	78223	22.4245	2.5747	0.1295	0.2060	3.7357	7.6470	24.5721	29.3934
929	78238	22.1612	2.3826	0.1527	0.1164	4.4177	4.4399	29.3419	29.6954
930	78241	22.2056	2.3763	0.1106	0.1365	3.2374	5.1077	26.6440	30.5060
931	78243	22.4352	2.5880	0.1281	0.2434	3.7667	9.0961	26.1911	25.0788
932	78245	22.2820	2.4568	0.1302	0.0880	3.8190	4.0053	31.2247	23.8196
933	78250	22.1434	2.3154	0.1025	0.0762	2.9195	3.3818	30.1495	27.5318
934	78271	22.3392	2.5293	0.1380	0.1471	4.0280	5.7239	22.9639	24.7277
935	78273	22.4201	2.6032	0.1582	0.2004	4.6190	8.0228	24.9379	23.4818
936	78302	22.1307	2.3578	0.1458	0.0942	4.2045	3.9279	0.0000	0.0000
937	78308	22.4288	2.5713	0.1348	0.2107	3.8595	7.9970	24.0508	23.8029
938	78322	22.5302	2.6921	0.1550	0.2708	4.3200	11.2008	28.1362	26.0273
939	78323	22.3711	2.5513	0.1330	0.1941	3.8456	7.8929	22.0873	25.4589
940	78326	21.6782	1.9694	0.1263	0.0517	3.7820	1.8518	30.5346	30.1288
941	78341	22.3322	2.5256	0.1692	0.1890	4.7878	7.4771	22.8479	27.7078
942	78343	22.2204	2.4134	0.1239	0.1257	3.6226	5.7336	23.1592	25.0563
943	78371	22.0149	2.2131	0.1362	0.0659	3.9698	2.5994	30.6220	23.4761
944	78372	21.5037	1.8131	0.1370	0.0423	3.9740	1.7045	0.0000	0.0000
945	78388	22.2799	2.4342	0.1324	0.1336	3.7471	4.9632	26.4278	29.4827
946	78393	22.2696	2.4454	0.1228	0.1347	3.5398	5.4784	0.0000	0.0000
947	78412	22.2596	2.4458	0.1606	0.1339	4.5979	5.2125	26.0576	29.3463
948	78439	21.8806	2.0982	0.1270	0.0753	3.6106	3.0855	31.4404	25.8599
949	78440	22.1989	2.3796	0.1534	0.0958	4.2309	3.8225	27.0201	29.1411
950	78443	21.5550	1.8606	0.1018	0.0466	2.9210	1.4354	0.0000	0.0000
951	78446	22.3539	2.4925	0.1166	0.2409	3.3525	9.2913	27.1731	29.0094
952	78462	22.4515	2.6097	0.1358	0.1249	3.8571	5.2415	21.8983	28.7893
953	78475	22.3925	2.5619	0.1353	0.2501	3.9204	10.9771	0.0000	0.0000
954	78477	22.2939	2.4565	0.1474	0.1909	4.2328	7.8502	25.7973	25.6101
955	78478	22.3790	2.5665	0.1494	0.1679	4.4370	7.9648	25.4597	21.4345
956	78479	22.4548	2.6171	0.1530	0.1983	4.4726	7.9267	24.7560	29.8851
957	78482	21.7899	2.0385	0.1344	0.0563	3.8302	2.2090	22.2070	25.4379
958	78483	22.1799	2.3841	0.1417	0.0990	3.9280	3.9307	20.8611	24.1092
959	78500	22.2432	2.4439	0.1544	0.1778	4.3783	7.7677	0.0000	0.0000
960	78524	22.2334	2.4165	0.1252	0.0974	3.6290	3.8717	21.4592	28.5815
961	78528	22.3859	2.5591	0.1204	0.1257	3.5053	4.9215	0.0000	0.0000
962	78530	22.2852	2.4763	0.1015	0.1456	2.8756	5.4960	27.2428	27.2794
963	78542	21.7945	2.0368	0.1277	0.0539	3.6513	2.3221	20.3806	24.7999
964	78558	22.2924	2.4776	0.1417	0.1087	4.0368	4.1647	28.7705	26.4616
965	78566	22.3071	2.4849	0.1525	0.1856	4.3778	7.0201	0.0000	0.0000
966	78568	22.2852	2.4668	0.1210	0.1851	3.4418	7.3015	26.3360	22.3400
967	78581	22.0649	2.2607	0.1381	0.0688	3.9613	2.9298	30.8352	30.0080
968	78582	21.5129	1.8311	0.1287	0.0477	3.7337	2.2283	19.6810	29.3747
969	78586	22.1571	2.4059	0.1487	0.1036	4.2740	3.7744	0.0000	0.0000
970	78597	22.0632	2.3151	0.1707	0.0837	4.7546	2.9502	0.0000	0.0000
971	78607	22.2447	2.4486	0.1281	0.1253	3.8648	4.8338	29.0346	22.9137
972	78615	21.7144	2.0043	0.1804	0.0488	5.0207	1.9732	0.0000	0.0000
973	78633	22.3609	2.5645	0.1398	0.1747	4.1655	7.9444	23.5557	25.2003
974	78639	22.1198	2.3393	0.1243	0.1021	3.5094	3.7657	20.9164	29.1007
975	78658	22.2185	2.4138	0.1191	0.1228	3.4115	5.0347	21.0266	24.3130
976	78660	22.2438	2.4725	0.1447	0.1013	4.2627	4.0350	21.4422	23.5342
977	78666	21.9917	2.2540	0.1322	0.0678	3.8996	2.5531	20.6390	24.0261
978	78669	22.1597	2.3718	0.1438	0.1040	4.1894	4.1093	30.3463	30.4556
979	78683	22.3667	2.5304	0.1157	0.1316	3.3945	5.4958	0.0000	0.0000
980	78690	21.4609	1.8070	0.1358	0.0470	3.8700	1.6156	31.5125	27.3123
981	78717	22.3819	2.5618	0.2386	0.1519	6.6341	6.1875	0.0000	0.0000
982	78725	22.4615	2.6617	0.3105	0.2114	8.4951	8.8062	0.0000	0.0000
983	78729	22.2359	2.4441	0.1272	0.1583	3.7762	6.8399	23.2664	21.4808
984	78739	22.2654	2.4604	0.1790	0.1451	5.0249	6.2015	24.6602	30.7114
985	78744	22.3621	2.5609	0.1614	0.1814	4.4543	6.8405	26.4793	26.7092
986	78752	22.4387	2.6246	0.1406	0.2450	4.1397	9.3444	23.6547	28.5843
987	78790	21.7854	2.0965	0.1337	0.0486	3.7240	1.6612	20.9237	22.4024
988	78792	21.9187	2.1628	0.2002	0.0657	5.7081	2.5006	26.7817	28.2073
989	78802	22.4098	2.5471	0.1398	0.1748	3.9470	6.7563	24.0459	26.6848
990	78812	21.8545	2.0812	0.1370	0.0603	3.9468	2.2165	31.6177	23.8648
991	78822	21.6935	1.9707	0.1022	0.0504	2.9593	1.8641	31.3033	24.1092
992	78829	22.1950	2.3718	0.1145	0.1305	3.4465	6.0097	0.0000	0.0000
993	78833	21.8213	2.0440	0.1192	0.0489	3.5290	2.3901	20.6038	21.9767
994	78837	22.3404	2.5164	0.1486	0.2116	4.1045	8.4318	23.9925	22.0262
995	78842	21.9692	2.2140	0.1528	0.0758	4.3451	3.2544	30.1970	21.0460
996	78853	21.7107	2.0035	0.1104	0.0491	3.1117	2.1354	30.7086	30.7842
997	78861	22.4979	2.6482	0.1358	0.3368	3.8134	13.6125	25.5148	24.7601
998	78872	21.7313	1.9941	0.1840	0.0548	5.3301	1.9057	21.1715	30.5784
999	78874	22.2466	2.4460	0.1333	0.1247	3.8014	4.8893	29.6950	23.1268
1000	78878	21.9619	2.2306	0.1379	0.0827	3.9277	3.1322	0.0000	0.0000
1001	78905	22.4373	2.6268	0.1273	0.1996	3.8368	7.8406	0.0000	0.0000
1002	78936	22.3265	2.5529	0.1262	0.1520	3.6911	6.1601	29.8029	29.9035
1003	78966	21.7415	1.9627	0.1351	0.0558	3.9346	2.1679	0.0000	0.0000
1004	78969	22.2195	2.3884	0.1405	0.1209	4.0498	5.3599	27.8623	23.4807
1005	78980	21.6451	1.8973	0.1132	0.0482	3.2763	2.4289	0.0000	0.0000
1006	78981	22.3683	2.5368	0.1448	0.1403	4.2871	5.1567	26.5663	23.9796
1007	78988	21.9713	2.1531	0.1421	0.0873	4.0334	4.0364	24.6383	22.1101
1008	78997	21.8187	2.0446	0.1090	0.0533	3.1767	1.9977	24.0773	21.3793
1009	79005	21.7812	1.9779	0.1245	0.0576	3.6693	2.3266	22.5946	21.9075
1010	79015	21.8965	2.1126	0.1353	0.0687	3.9860	2.9931	24.8132	31.3181
1011	79024	21.7422	2.0381	0.1391	0.0554	4.0208	2.0840	19.9635	26.1605
1012	79027	22.2616	2.4447	0.1503	0.1657	4.4106	6.1975	24.7785	29.3121
1013	79034	22.2218	2.4136	0.1274	0.1650	3.6970	6.2843	24.9491	26.5816
1014	79040	21.6718	1.9278	0.1397	0.0463	4.0388	1.9636	20.6320	21.8907
1015	79068	21.9382	2.1849	0.1343	0.0653	3.9242	2.5723	20.6255	22.2868
1016	79070	22.0824	2.3133	0.1127	0.0885	3.4283	3.2143	29.6469	27.5487
1017	79083	22.1377	2.3517	0.1141	0.0935	3.4583	3.9049	25.1810	20.7007
1018	79102	22.2620	2.4329	0.1334	0.1464	3.8398	6.0400	26.3911	24.9398
1019	79105	21.2563	1.6464	0.1318	0.0405	3.8051	1.8523	32.2685	25.3035
1020	79110	22.4277	2.5937	0.1500	0.2000	4.2159	7.9788	0.0000	0.0000
1021	79118	22.2644	2.4692	0.1338	0.1680	3.8918	6.4566	24.7043	23.0484
1022	79238	21.9891	2.2132	0.1419	0.0672	4.0912	2.7248	0.0000	0.0000
1023	79243	21.9393	2.1681	0.1443	0.0616	3.9898	2.2072	28.0307	30.4311
1024	79252	21.9996	2.2510	0.1247	0.0709	3.6502	2.7324	0.0000	0.0000
1025	79273	22.2879	2.4500	0.1211	0.1405	3.4747	5.7453	29.3153	25.4938
1026	79279	22.2101	2.4183	0.1319	0.1376	3.8953	5.3883	29.7052	22.7924
1027	79282	22.2371	2.4789	0.1115	0.1326	3.2136	5.0329	28.1152	31.3983
1028	79292	21.6661	1.9489	0.1298	0.0510	3.8132	2.3006	25.6945	20.1702
1029	79302	22.2181	2.3777	0.1698	0.0962	4.8728	3.7838	28.1580	26.7168
1030	79305	21.8308	2.1408	0.1131	0.0560	3.4444	2.0386	19.8613	23.8650
1031	79310	22.0757	2.2945	0.1601	0.0759	4.7009	3.0305	24.7533	31.3557
1032	79314	22.2427	2.4205	0.1927	0.1118	5.3936	4.4060	21.4725	26.9087
1033	79315	21.5825	1.8763	0.1278	0.0583	3.7804	2.2814	23.8812	20.5339
1034	79320	22.3474	2.5099	0.1375	0.1174	3.9699	4.9289	25.2721	25.8069
1035	79334	21.7791	2.0231	0.1281	0.0600	3.7024	2.3107	31.1416	25.9256
1036	79335	21.9444	2.1644	0.1231	0.0655	3.6033	2.9125	31.3969	28.0226
1037	79348	22.3399	2.5040	0.1268	0.1314	3.6749	4.8929	28.9243	23.3287
1038	79355	22.1319	2.3141	0.1485	0.0886	4.3538	3.7404	0.0000	0.0000
1039	79367	22.3692	2.5216	0.1347	0.1618	3.9402	6.3634	26.4152	27.2193
1040	79368	22.2802	2.4087	0.1519	0.1338	4.1849	5.4014	30.0398	22.5121
1041	79394	22.2414	2.4055	0.1143	0.1143	3.4740	5.0062	23.0524	21.4348
1042	79411	21.9997	2.1629	0.1227	0.0676	3.4957	2.5365	26.8699	30.3627
1043	79413	22.1511	2.3820	0.1635	0.0909	4.6983	3.7094	22.3064	29.1066
1044	79425	22.3491	2.5634	0.1478	0.1445	4.2858	6.5033	30.0688	27.9631
1045	79432	21.7228	2.0107	0.1071	0.0539	3.0815	1.7160	24.6009	31.4161
1046	79435	22.0321	2.2497	0.1463	0.0712	4.1819	3.0191	21.4965	23.3657
1047	79437	22.3677	2.5779	0.1545	0.1502	4.4015	6.1594	22.5727	26.6334
1048	79450	21.4161	1.7098	0.1147	0.0421	3.3172	1.9578	0.0000	0.0000
1049	79463	22.2354	2.4897	0.2186	0.1169	5.8567	4.2146	31.0029	31.7012
1050	79495	21.9651	2.1764	0.1300	0.0576	3.6037	2.4894	20.5274	30.2592
1051	79522	22.3665	2.5674	0.3158	0.1987	8.5605	7.5263	0.0000	0.0000
1052	79536	21.8450	2.0943	0.1461	0.0645	4.1319	2.4298	31.0618	22.4877
1053	79557	21.8912	2.1106	0.1253	0.0580	3.8420	2.1909	26.5844	20.6216
1054	79561	22.3644	2.5446	0.1431	0.1726	4.0428	6.9894	0.0000	0.0000
1055	79568	22.1430	2.3254	0.1615	0.1071	4.5795	4.1306	27.3640	24.5287
1056	79570	22.2740	2.4419	0.1391	0.1846	4.0279	7.9520	23.6801	23.0915
1057	79584	22.3283	2.5227	0.1310	0.1308	3.7365	4.9709	21.3720	24.8750
1058	79612	22.5090	2.6659	0.1420	0.2905	4.0960	11.1516	27.3182	24.9553
1059	79618	22.2717	2.4522	0.1069	0.1787	3.2113	7.3075	0.0000	0.0000
1060	79625	22.5518	2.7125	0.1576	0.2275	4.3968	8.0355	22.6490	28.4374
1061	79632	22.4472	2.6252	0.1727	0.1580	4.8067	6.0805	21.3000	21.8075
1062	79635	21.5663	1.8244	0.1384	0.0429	4.0087	1.6619	26.4652	20.6489
1063	79641	21.6309	1.8646	0.1591	0.0524	4.6498	2.0902	29.2442	22.0561
1064	79644	22.1346	2.3251	0.1462	0.0832	4.0878	2.9934	29.3537	30.0640
1065	79648	22.1949	2.4014	0.1363	0.1056	3.9248	3.9478	24.0093	30.4448
1066	79666	22.4101	2.5736	0.1508	0.1187	4.4025	4.5730	29.3404	24.2331
1067	79672	22.3237	2.4765	0.1324	0.1742	3.8252	6.9046	27.8088	23.7111
1068	79687	21.5114	1.7361	0.1522	0.0458	4.3233	1.8966	0.0000	0.0000
1069	79697	22.1028	2.3092	0.1403	0.1080	4.1108	4.3245	28.1428	21.3918
1070	79705	22.2850	2.5137	0.1265	0.1416	3.7280	5.8119	24.4971	29.8580
1071	79713	22.4992	2.6766	0.1543	0.2027	4.3517	7.9389	26.1402	29.4072
1072	79722	22.0658	2.2442	0.1288	0.0906	3.7668	3.8770	21.0248	27.6651
1073	79723	22.4142	2.5826	0.1103	0.1940	3.1959	7.1667	28.3072	23.2502
1074	79733	22.2122	2.4371	0.1209	0.1243	3.4888	4.8191	0.0000	0.0000
1075	79737	21.9338	2.1665	0.1391	0.0664	3.8888	2.4200	28.8614	20.4397
1076	79742	22.0868	2.2875	0.1111	0.0698	3.2245	2.8507	0.0000	0.0000
1077	79748	22.3088	2.4667	0.1426	0.1267	4.1256	5.3061	25.6902	26.2943
1078	79761	22.2064	2.4315	0.1101	0.1783	3.2957	6.8269	20.7107	19.5805
1079	79775	22.1850	2.4045	0.1306	0.0943	3.8037	3.4690	0.0000	0.0000
1080	79778	21.7990	2.0487	0.1059	0.0617	3.0623	2.6484	31.4217	26.7988
1081	79783	22.4271	2.5711	0.1329	0.1558	3.7527	6.5991	21.6723	26.6593
1082	79803	22.2121	2.3790	0.1295	0.0912	3.7315	3.0934	21.9118	30.4314
1083	79829	22.2768	2.4529	0.1358	0.1472	4.0037	6.0889	25.4077	27.2384
1084	79832	21.9998	2.2799	0.1210	0.0844	3.5557	3.7761	26.9697	21.8909
1085	79837	22.3676	2.5419	0.1466	0.1552	4.2085	6.1294	21.9621	28.3422
1086	79841	22.0059	2.2195	0.1184	0.0758	3.3873	3.2913	0.0000	0.0000
1087	79853	22.3084	2.4853	0.1308	0.1762	3.7732	7.3481	0.0000	0.0000
